instance,result,seconds,exit
AllHeating_d6376bf9.ltl,REALIZABLE,0.009,0
CheckAlarm_6bea956e.ltl,UNREALIZABLE,0.005,1
CheckCoffeMachineBroken1_a5f99bc6.ltl,REALIZABLE,0.006,0
Coffee_06e9cad4.ltl,REALIZABLE,0.014,0
GamemodeChooser.ltl,REALIZABLE,0.007,0
LightsMin_6bea956e.ltl,REALIZABLE,0.007,0
Lights_06e9cad4.ltl,REALIZABLE,0.02,0
ModdifiedLedMatrix4X.ltl,UNREALIZABLE,0.509,1
Shades2Min_63831f8c.ltl,REALIZABLE,0.006,0
SingleContoller_d65ed84e.ltl,UNREALIZABLE,0.017,1
TorcsAccelerating.ltl,REALIZABLE,0.006,0
TorcsSimple.ltl,REALIZABLE,0.007,0
amba_decomposed_decode.ltl,REALIZABLE,0.005,0
amba_decomposed_encode_pb_15_pe_.ltl,REALIZABLE,0.27,0
arbiter_with_buffer_pb_2_pe_.ltl,REALIZABLE,0.007,0
batch-arbiter-real.ltl,REALIZABLE,0.023,0
box-limited-real.ltl,REALIZABLE,0.033,0
chain-simple-30-real.ltl,REALIZABLE,0.369,0
lift_wrong_physics_unreal_pb_3_pe_.ltl,UNREALIZABLE,0.01,1
lift_wrong_physics_unreal_pb_4_pe_.ltl,UNREALIZABLE,0.01,1
load_balancer_pb_2_pe_.ltl,REALIZABLE,0.007,0
load_balancer_unreal1_pb_2_10_pe_.ltl,UNREALIZABLE,0.021,1
load_balancer_unreal1_pb_2_2_pe_.ltl,UNREALIZABLE,0.007,1
load_balancer_unreal1_pb_3_11_pe_.ltl,UNREALIZABLE,0.271,1
load_balancer_unreal1_pb_4_1_pe_.ltl,UNREALIZABLE,0.016,1
load_balancer_unreal1_pb_5_2_pe_.ltl,UNREALIZABLE,0.049,1
load_balancer_unreal1_pb_6_2_pe_.ltl,UNREALIZABLE,0.23,1
load_balancer_unreal1_pb_6_3_pe_.ltl,UNREALIZABLE,0.611,1
load_balancer_unreal2_pb_2_pe_.ltl,REALIZABLE,0.008,0
ltl2dba_C2_unreal_pb_2_pe_.ltl,UNREALIZABLE,0.006,1
ltl2dba_Q_pb_50_pe_.ltl,REALIZABLE,0.005,0
ltl2dpa22.ltl,REALIZABLE,0.074,0
narylatch_pb_32_pe_.ltl,REALIZABLE,0.015,0
patrolling-alarm5.ltl,UNREALIZABLE,0.137,1
shift_pb_16_pe_.ltl,REALIZABLE,0.006,0
simple_arbiter_unreal1_pb_4_4_pe_.ltl,UNREALIZABLE,0.007,1
simple_arbiter_unreal1_pb_4_5_pe_.ltl,UNREALIZABLE,0.006,1
simple_arbiter_unreal1_pb_5_7_pe_.ltl,UNREALIZABLE,0.006,1
simple_arbiter_unreal1_pb_6_1_pe_.ltl,UNREALIZABLE,0.006,1
simple_arbiter_unreal2_pb_10_pe_.ltl,UNREALIZABLE,0.007,1
F-G-contradiction-13.ltl,UNREALIZABLE,1.123,1
F-G-contradiction-14.ltl,UNREALIZABLE,2.444,1
GF-G-contradiction2.ltl,UNREALIZABLE,1.58,1
Morning2_1cf58fc1.ltl,UNREALIZABLE,6.153,1
Morning_f2774e0b.ltl,UNREALIZABLE,10.363,1
OneCounterGuiA8.ltl,UNREALIZABLE,3.251,1
TwoCounters3.ltl,REALIZABLE,1.204,0
amba_case_study_pb_2_pe_.ltl,REALIZABLE,1.742,0
amba_decomposed_arbiter_pb_6_pe_.ltl,REALIZABLE,1.921,0
amba_decomposed_lock_pb_12_pe_.ltl,REALIZABLE,6.814,0
amba_decomposed_lock_pb_13_pe_.ltl,TIMEOUT,17.163,124
arbiter_on_inpchange_pb_4_pe_.ltl,REALIZABLE,2.257,0
arbiter_pb_5_pe_.ltl,REALIZABLE,1.046,0
arbiter_with_cancel_pb_5_pe_.ltl,REALIZABLE,2.867,0
chain-simple-70-real.ltl,REALIZABLE,0.953,0
chain-simple-param-70-real.ltl,REALIZABLE,1.083,0
chomp_pb_2_3_pe_.ltl,REALIZABLE,3.263,0
collector_v2_pb_13_pe_.ltl,REALIZABLE,2.267,0
full_arbiter_unreal1_pb_2_16_pe_.ltl,UNREALIZABLE,4.361,1
full_arbiter_unreal2_pb_4_pe_.ltl,UNREALIZABLE,5.053,1
g-real0.ltl,UNREALIZABLE,5.966,1
g-unreal-111.ltl,UNREALIZABLE,4.409,1
g-unreal-19.ltl,UNREALIZABLE,2.684,1
g-unreal-32.ltl,UNREALIZABLE,3.156,1
gf-unreal21.ltl,UNREALIZABLE,0.012,1
gf-unreal28.ltl,UNREALIZABLE,0.012,1
heim-buechi-real.ltl,REALIZABLE,1.774,0
heim-double-x1.ltl,UNREALIZABLE,2.511,1
heim-double-x2.ltl,UNREALIZABLE,2.356,1
heim-double-x3.ltl,UNREALIZABLE,7.768,1
infinite-race-u2.ltl,UNREALIZABLE,1.574,1
infinite-race-u3.ltl,UNREALIZABLE,1.825,1
infinite-race-u5.ltl,UNREALIZABLE,14.178,1
infinite-race-unequal-22.ltl,UNREALIZABLE,1.88,1
lift_wrong_physics_unreal_pb_10_pe_.ltl,UNREALIZABLE,1.082,1
load_balancer_unreal1_pb_2_16_pe_.ltl,UNREALIZABLE,1.557,1
load_balancer_unreal1_pb_4_6_pe_.ltl,UNREALIZABLE,1.087,1
load_balancer_unreal1_pb_4_7_pe_.ltl,UNREALIZABLE,8.0,1
load_balancer_unreal1_pb_5_5_pe_.ltl,UNREALIZABLE,13.513,1
load_balancer_unreal2_pb_5_pe_.ltl,UNREALIZABLE,11.863,1
ltl2dba_C2_unreal_pb_14_pe_.ltl,UNREALIZABLE,2.94,1
ltl2dba_C2_unreal_pb_15_pe_.ltl,UNREALIZABLE,7.503,1
ltl2dba_R_pb_7_pe_.ltl,UNREALIZABLE,6.332,1
ltl2dba_theta_pb_12_pe_.ltl,UNREALIZABLE,3.462,1
ltl2dpa19.ltl,REALIZABLE,2.268,0
patrolling-alarm17.ltl,UNREALIZABLE,6.904,1
patrolling-alarm21.ltl,UNREALIZABLE,15.078,1
patrolling10.ltl,UNREALIZABLE,1.065,1
patrolling9.ltl,UNREALIZABLE,0.979,1
prioritized_arbiter_pb_6_pe_.ltl,REALIZABLE,7.153,0
reversible-lane-u-unreal.ltl,UNREALIZABLE,9.116,1
reversible-lane-u0.ltl,UNREALIZABLE,3.015,1
reversible-lane-u1.ltl,UNREALIZABLE,5.009,1
robot-cat-real-1d-real.ltl,REALIZABLE,5.526,0
robot-cat-unreal-1d-unreal.ltl,UNREALIZABLE,2.439,1
robot-grid-commute-1d-real.ltl,REALIZABLE,1.852,0
robot-resource-1d-unreal.ltl,UNREALIZABLE,16.554,1
robot-resource-1d1.ltl,UNREALIZABLE,1.115,1
