instance,result,seconds,exit
03.ltl,REALIZABLE,3.812,0
DeviceBehaviorChec_fa8592c8.ltl,UNREALIZABLE,0.022,1
Example1_d6376bf9.ltl,REALIZABLE,0.028,0
GamemodeChooser.ltl,REALIZABLE,0.031,0
KitchenTimerV6.ltl,REALIZABLE,0.022,0
Morning2s_06cf2373.ltl,TIMEOUT,17.037,124
Morning_c92eb242.ltl,TIMEOUT,17.053,124
MusicAppMotivating.ltl,REALIZABLE,0.029,0
Radarboard.ltl,REALIZABLE,0.029,0
TwoCountersInRange.ltl,UNREALIZABLE,0.028,1
TwoCountersInRangeA2.ltl,UNREALIZABLE,0.027,1
TwoCountersInRangeA4.ltl,UNREALIZABLE,0.033,1
TwoCountersInRangeA5.ltl,UNREALIZABLE,0.033,1
amba_decomposed_arbiter_pb_10_pe_.ltl,TIMEOUT,17.054,124
amba_decomposed_encode_pb_25_pe_.ltl,TIMEOUT,17.135,124
amba_decomposed_lock_pb_8_pe_.ltl,REALIZABLE,0.022,0
chomp_pb_2_4_pe_.ltl,REALIZABLE,0.036,0
collector_v1_pb_3_pe_.ltl,REALIZABLE,0.031,0
collector_v1_pb_9_pe_.ltl,TIMEOUT,17.036,124
finding_nemo_pb_1_pe_.ltl,SYFCO-FAIL,0.0,-1
follow1.ltl,UNREALIZABLE,1.968,1
full_arbiter_unreal1_pb_2_3_pe_.ltl,UNREALIZABLE,0.02,1
full_arbiter_unreal1_pb_3_1_pe_.ltl,UNREALIZABLE,0.038,1
g-unreal-110.ltl,UNREALIZABLE,0.032,1
g-unreal-118.ltl,UNREALIZABLE,0.037,1
g-unreal-13.ltl,UNREALIZABLE,0.032,1
infinite-race-u17.ltl,UNREALIZABLE,0.079,1
infinite-race-u2.ltl,UNREALIZABLE,0.03,1
lift_pb_10_pe_.ltl,TIMEOUT,17.037,124
lift_unary_enc_pb_5_pe_.ltl,TIMEOUT,17.033,124
lift_unary_enc_pb_6_pe_.ltl,TIMEOUT,17.037,124
lift_wrong_physics_unreal_pb_7_pe_.ltl,UNREALIZABLE,0.137,1
load_balancer_pb_5_pe_.ltl,REALIZABLE,0.053,0
ltl2dba22.ltl,REALIZABLE,0.017,0
ltl2dba25.ltl,REALIZABLE,0.017,0
ltl2dba_C2_pb_70_pe_.ltl,REALIZABLE,0.022,0
ltl2dba_C2_unreal_pb_5_pe_.ltl,UNREALIZABLE,0.024,1
ltl2dba_C2_unreal_pb_70_pe_.ltl,TIMEOUT,17.086,124
ltl2dba_E_pb_14_pe_.ltl,REALIZABLE,0.025,0
ltl2dba_Q_pb_25_pe_.ltl,REALIZABLE,0.03,0
ltl2dba_U1_pb_6_pe_.ltl,REALIZABLE,0.031,0
ltl2dba_alpha_pb_5_pe_.ltl,REALIZABLE,0.033,0
ltl2dba_alpha_pb_6_pe_.ltl,REALIZABLE,0.037,0
ltl2dba_beta_pb_25_pe_.ltl,REALIZABLE,0.031,0
ltl2dpa15.ltl,REALIZABLE,0.026,0
mux_pb_64_pe_.ltl,REALIZABLE,0.037,0
patrolling-alarm12.ltl,UNREALIZABLE,0.035,1
patrolling1.ltl,UNREALIZABLE,0.024,1
prioritized_arbiter_unreal1_pb_6_16_pe_.ltl,UNREALIZABLE,0.03,1
robot-grid-reach-repeated-with-obstacles-2d-real.ltl,REALIZABLE,0.036,0
robot-resource-2d1.ltl,UNREALIZABLE,0.037,1
robot-resource-2d17.ltl,UNREALIZABLE,0.1,1
robot-to-target-charging8.ltl,UNREALIZABLE,0.058,1
robot-to-target0.ltl,UNREALIZABLE,1.178,1
robot_grid_pb_6_6_pe_.ltl,TIMEOUT,17.053,124
round_robin_arbiter_unreal1_pb_4_7_pe_.ltl,TIMEOUT,17.084,124
simple_arbiter_unreal1_pb_3_2_pe_.ltl,UNREALIZABLE,0.035,1
simple_arbiter_unreal1_pb_4_7_pe_.ltl,UNREALIZABLE,0.033,1
sort50.ltl,UNREALIZABLE,0.113,1
square5x52.ltl,UNREALIZABLE,0.106,1
thermostat-F-real.ltl,REALIZABLE,0.043,0
