instance,result,seconds,exit
CheckRoom_06e9cad4.ltl,UNREALIZABLE,0.018,1
CheckShades_1a2942e3.ltl,UNREALIZABLE,0.024,1
FelixSpecFixed5_f82794da.ltl,TIMEOUT,17.053,124
Heating_235467da.ltl,REALIZABLE,0.025,0
KitchenTimerV4.ltl,REALIZABLE,0.035,0
Lights2_f3987563.ltl,REALIZABLE,1.751,0
Lights3_235467da.ltl,REALIZABLE,0.063,0
SPIPureNext.ltl,TIMEOUT,17.196,124
SensorInit.ltl,REALIZABLE,0.024,0
TwoCountersInRangeM2.ltl,UNREALIZABLE,0.033,1
Warnlight_2d1010f8.ltl,REALIZABLE,0.036,0
amba_decomposed_arbiter_pb_8_pe_.ltl,TIMEOUT,17.037,124
amba_decomposed_lock_pb_14_pe_.ltl,REALIZABLE,0.033,0
amba_decomposed_lock_pb_2_pe_.ltl,REALIZABLE,0.016,0
amba_decomposed_tincr.ltl,REALIZABLE,0.038,0
arbiter_with_buffer_pb_2_pe_.ltl,REALIZABLE,0.027,0
arbiter_with_buffer_pb_9_pe_.ltl,TIMEOUT,17.089,124
arbiter_with_cancel_pb_3_pe_.ltl,REALIZABLE,0.048,0
box-real.ltl,REALIZABLE,0.027,0
box0.ltl,UNREALIZABLE,0.028,1
chomp_pb_4_4_pe_.ltl,REALIZABLE,4.854,0
collector_v3_pb_5_pe_.ltl,REALIZABLE,3.303,0
example9_pb_2_pe_.ltl,REALIZABLE,0.016,0
full_arbiter_unreal1_pb_2_2_pe_.ltl,UNREALIZABLE,0.026,1
full_arbiter_unreal1_pb_4_7_pe_.ltl,TIMEOUT,17.092,124
full_arbiter_unreal2_pb_4_pe_.ltl,UNREALIZABLE,2.852,1
gf-unreal10.ltl,UNREALIZABLE,0.022,1
gf-unreal33.ltl,UNREALIZABLE,0.028,1
heim-double-x3.ltl,UNREALIZABLE,0.037,1
heim-double-x6.ltl,UNREALIZABLE,0.024,1
infinite-race-u8.ltl,UNREALIZABLE,0.054,1
lift_pb_8_pe_.ltl,TIMEOUT,17.054,124
lilydemo17.ltl,REALIZABLE,0.029,0
load_balancer_pb_6_pe_.ltl,REALIZABLE,0.268,0
load_balancer_unreal1_pb_4_12_pe_.ltl,TIMEOUT,17.079,124
ltl2dba_R_pb_10_pe_.ltl,TIMEOUT,17.186,124
ltl2dba_U1_pb_7_pe_.ltl,REALIZABLE,0.022,0
ltl2dba_alpha_pb_18_pe_.ltl,REALIZABLE,0.028,0
ltl2dba_beta_pb_5_pe_.ltl,REALIZABLE,0.031,0
prioritized_arbiter_enc_pb_10_pe_.ltl,REALIZABLE,6.796,0
prioritized_arbiter_pb_2_pe_.ltl,REALIZABLE,0.018,0
prioritized_arbiter_pb_3_pe_.ltl,REALIZABLE,0.023,0
prioritized_arbiter_pb_6_pe_.ltl,REALIZABLE,0.028,0
prioritized_arbiter_unreal1_pb_2_5_pe_.ltl,UNREALIZABLE,0.031,1
robot-grid-reach-repeated-with-obstacles-6d-real.ltl,REALIZABLE,7.976,0
robot-resource-2d20.ltl,UNREALIZABLE,0.106,1
robot_collect_samples_v2-real.ltl,REALIZABLE,0.04,0
robot_collect_samples_v4-real.ltl,TIMEOUT,17.092,124
robot_grid_pb_7_7_pe_.ltl,TIMEOUT,17.053,124
round_robin_arbiter_unreal1_pb_4_11_pe_.ltl,TIMEOUT,17.093,124
shift_pb_12_pe_.ltl,REALIZABLE,0.042,0
simple_arbiter_enc_pb_10_pe_.ltl,REALIZABLE,9.974,0
simple_arbiter_unreal1_pb_4_12_pe_.ltl,UNREALIZABLE,0.019,1
simple_arbiter_unreal2_pb_10_pe_.ltl,UNREALIZABLE,0.03,1
simple_arbiter_with_hints_pb_15_pe_.ltl,TIMEOUT,17.037,124
