instance,result,seconds,exit
CheckShades_3461125b.ltl,UNREALIZABLE,0.018,1
CheckWarnlight_54e1f7d2.ltl,UNREALIZABLE,0.024,1
Demo1_63831f8c.ltl,TIMEOUT,17.095,124
KitchenTimerV8.ltl,REALIZABLE,0.036,0
Light_aeb1d897.ltl,UNREALIZABLE,0.332,1
LightsTotal_9cbf2546.ltl,TIMEOUT,17.054,124
MusicAppFeedback.ltl,REALIZABLE,0.025,0
TwoCountersRefinedRefined.ltl,REALIZABLE,0.032,0
amba_case_study_unreal_pb_4_pe_.ltl,TIMEOUT,17.037,124
arbiter_on_inpchange_pb_4_pe_.ltl,TIMEOUT,17.037,124
arbiter_pb_2_pe_.ltl,REALIZABLE,0.021,0
collector_v3_pb_10_pe_.ltl,TIMEOUT,17.037,124
collector_v3_pb_13_pe_.ltl,TIMEOUT,17.053,124
elevator-paper-real.ltl,REALIZABLE,0.037,0
example10_pb_2_pe_.ltl,REALIZABLE,0.022,0
example7a_pb_2_pe_.ltl,REALIZABLE,0.031,0
finding_nemo_pb_4_pe_.ltl,SYFCO-FAIL,0.0,-1
finding_nemo_pb_7_pe_.ltl,SYFCO-FAIL,0.0,-1
full_arbiter_enc_pb_12_pe_.ltl,TIMEOUT,17.037,124
g-unreal-10.ltl,UNREALIZABLE,0.017,1
g-unreal-11.ltl,UNREALIZABLE,0.027,1
g-unreal-21.ltl,UNREALIZABLE,1.148,1
g-unreal-312.ltl,UNREALIZABLE,0.154,1
g-unreal-32.ltl,UNREALIZABLE,0.023,1
gf-unreal11.ltl,UNREALIZABLE,0.026,1
gf-unreal18.ltl,UNREALIZABLE,0.028,1
infinite-race-u0.ltl,UNREALIZABLE,0.026,1
lift_gr1+_pb_3_pe_.ltl,REALIZABLE,0.446,0
lilydemo13.ltl,REALIZABLE,0.019,0
load_balancer_pb_8_pe_.ltl,TIMEOUT,17.053,124
load_balancer_unreal1_pb_4_6_pe_.ltl,UNREALIZABLE,0.999,1
load_balancer_unreal1_pb_6_2_pe_.ltl,UNREALIZABLE,0.13,1
ltl2dba_C2_unreal_pb_4_pe_.ltl,UNREALIZABLE,0.023,1
ltl2dba_E_pb_9_pe_.ltl,REALIZABLE,0.028,0
ltl2dba_U1_pb_18_pe_.ltl,REALIZABLE,0.031,0
ltl2dba_U1_pb_4_pe_.ltl,REALIZABLE,0.036,0
ltl2dba_alpha_pb_14_pe_.ltl,REALIZABLE,0.038,0
ltl2dba_alpha_pb_20_pe_.ltl,REALIZABLE,0.033,0
ltl2dba_beta_pb_100_pe_.ltl,REALIZABLE,0.027,0
ltl2dba_beta_pb_6_pe_.ltl,REALIZABLE,0.025,0
ltl2dpa03.ltl,REALIZABLE,0.028,0
ltl2dpa22.ltl,REALIZABLE,0.046,0
patrolling-alarm0.ltl,UNREALIZABLE,0.039,1
patrolling-alarm5.ltl,UNREALIZABLE,0.027,1
prioritized_arbiter_unreal1_pb_2_9_pe_.ltl,UNREALIZABLE,0.026,1
prioritized_arbiter_unreal1_pb_3_6_pe_.ltl,UNREALIZABLE,0.029,1
prioritized_arbiter_unreal1_pb_4_2_pe_.ltl,UNREALIZABLE,0.016,1
robot-grid-reach-2d-real.ltl,REALIZABLE,0.041,0
robot-resource-2d6.ltl,UNREALIZABLE,0.06,1
robot-to-target-charging5.ltl,UNREALIZABLE,0.036,1
robot_repair2.ltl,UNREALIZABLE,0.413,1
round_robin_arbiter_unreal1_pb_3_10_pe_.ltl,TIMEOUT,17.088,124
round_robin_arbiter_unreal1_pb_3_6_pe_.ltl,UNREALIZABLE,0.804,1
round_robin_arbiter_unreal1_pb_4_1_pe_.ltl,UNREALIZABLE,0.042,1
rw_arbiter_pb_5_pe_.ltl,TIMEOUT,17.037,124
simple_arbiter_enc_pb_15_pe_.ltl,TIMEOUT,17.037,124
simple_arbiter_unreal1_pb_3_11_pe_.ltl,UNREALIZABLE,0.02,1
simple_arbiter_unreal1_pb_8_8_pe_.ltl,UNREALIZABLE,0.023,1
simple_arbiter_unreal2_pb_60_pe_.ltl,UNREALIZABLE,0.057,1
simple_arbiter_unreal2_pb_6_pe_.ltl,UNREALIZABLE,0.024,1
simple_arbiter_unreal2_pb_7_pe_.ltl,UNREALIZABLE,0.027,1
sort4-real.ltl,REALIZABLE,0.291,0
