instance,result,seconds,exit
08.ltl,TIMEOUT,17.092,124
AllShades_66f450a4.ltl,TIMEOUT,17.054,124
CheckDoor_c2b9e44d.ltl,UNREALIZABLE,0.025,1
CheckLight_aeb1d897.ltl,UNREALIZABLE,0.028,1
F-G-contradiction-112.ltl,UNREALIZABLE,0.304,1
Heating_b209ff21.ltl,REALIZABLE,0.026,0
IntendDemo_42dc4fff.ltl,UNREALIZABLE,0.829,1
Lights_2c5b09da.ltl,REALIZABLE,0.019,0
Morning2_68c86764.ltl,TIMEOUT,17.022,124
Morning2s_06e9cad4.ltl,TIMEOUT,17.037,124
MorningMin_d6c5ac79.ltl,REALIZABLE,0.025,0
OneCounterGuiA6.ltl,UNREALIZABLE,0.034,1
SensorSubmodulChooser.ltl,REALIZABLE,0.034,0
Shades2_70523fbe.ltl,REALIZABLE,0.027,0
TorcsSteeringImproved.ltl,REALIZABLE,0.026,0
TwoCountersDisButAC.ltl,UNREALIZABLE,0.029,1
Window2_6479ef9a.ltl,REALIZABLE,0.027,0
amba_case_study_unreal_pb_3_pe_.ltl,TIMEOUT,17.029,124
amba_decomposed_arbiter_pb_7_pe_.ltl,TIMEOUT,17.037,124
amba_decomposed_encode_pb_15_pe_.ltl,REALIZABLE,0.296,0
amba_decomposed_lock_pb_4_pe_.ltl,REALIZABLE,0.021,0
arbiter_with_buffer_pb_6_pe_.ltl,REALIZABLE,1.519,0
arbiter_with_buffer_pb_7_pe_.ltl,REALIZABLE,15.041,0
arbiter_with_cancel_pb_9_pe_.ltl,TIMEOUT,17.036,124
chain-simple-param-70-real.ltl,REALIZABLE,0.036,0
collector_v1_pb_14_pe_.ltl,TIMEOUT,17.053,124
collector_v2_pb_13_pe_.ltl,TIMEOUT,17.037,124
full_arbiter_enc_pb_8_pe_.ltl,REALIZABLE,1.111,0
full_arbiter_unreal1_pb_2_16_pe_.ltl,UNREALIZABLE,3.468,1
full_arbiter_unreal1_pb_2_26_pe_.ltl,TIMEOUT,17.086,124
full_arbiter_unreal1_pb_2_4_pe_.ltl,UNREALIZABLE,0.027,1
full_arbiter_unreal1_pb_3_2_pe_.ltl,UNREALIZABLE,0.048,1
full_arbiter_unreal1_pb_4_3_pe_.ltl,UNREALIZABLE,0.153,1
full_arbiter_unreal1_pb_4_6_pe_.ltl,TIMEOUT,17.088,124
full_arbiter_unreal2_pb_6_pe_.ltl,TIMEOUT,17.053,124
g-unreal-112.ltl,UNREALIZABLE,0.03,1
g-unreal-37.ltl,UNREALIZABLE,0.048,1
gf-unreal15.ltl,UNREALIZABLE,0.018,1
heim-double-x7.ltl,UNREALIZABLE,0.035,1
infinite-race-u4.ltl,UNREALIZABLE,0.034,1
infinite-race-unequal-1-real.ltl,REALIZABLE,0.028,0
lift_pb_6_pe_.ltl,REALIZABLE,0.619,0
load_balancer_pb_10_pe_.ltl,TIMEOUT,17.054,124
load_balancer_unreal1_pb_3_12_pe_.ltl,UNREALIZABLE,0.584,1
ltl2dba03.ltl,REALIZABLE,0.016,0
ltl2dba15.ltl,REALIZABLE,0.031,0
ltl2dba_C2_pb_80_pe_.ltl,REALIZABLE,0.026,0
ltl2dba_C2_unreal_pb_13_pe_.ltl,UNREALIZABLE,0.089,1
ltl2dba_E_pb_5_pe_.ltl,REALIZABLE,0.018,0
ltl2dba_Q_pb_12_pe_.ltl,REALIZABLE,0.03,0
ltl2dba_R_pb_8_pe_.ltl,TIMEOUT,17.188,124
mux_pb_200_pe_.ltl,REALIZABLE,0.036,0
patrolling-alarm1.ltl,UNREALIZABLE,0.026,1
patrolling-alarm25.ltl,UNREALIZABLE,0.041,1
patrolling-alarm6.ltl,UNREALIZABLE,0.031,1
patrolling25.ltl,UNREALIZABLE,0.056,1
prioritized_arbiter_unreal1_pb_2_8_pe_.ltl,UNREALIZABLE,0.025,1
prioritized_arbiter_unreal1_pb_3_12_pe_.ltl,UNREALIZABLE,0.025,1
prioritized_arbiter_unreal1_pb_3_2_pe_.ltl,UNREALIZABLE,0.025,1
prioritized_arbiter_unreal1_pb_5_4_pe_.ltl,UNREALIZABLE,0.019,1
robot-resource-2d8.ltl,UNREALIZABLE,0.062,1
robot-to-target-charging-real.ltl,REALIZABLE,0.087,0
robot-to-target-charging10.ltl,UNREALIZABLE,0.049,1
robot-to-target-charging23.ltl,UNREALIZABLE,0.081,1
robot-to-target-charging25.ltl,UNREALIZABLE,0.076,1
round_robin_arbiter_pb_10_pe_.ltl,TIMEOUT,17.09,124
round_robin_arbiter_unreal1_pb_2_12_pe_.ltl,UNREALIZABLE,0.119,1
round_robin_arbiter_unreal1_pb_4_6_pe_.ltl,TIMEOUT,17.091,124
round_robin_arbiter_unreal2_pb_7_pe_.ltl,TIMEOUT,17.054,124
simple_arbiter_enc_pb_14_pe_.ltl,TIMEOUT,17.037,124
simple_arbiter_unreal1_pb_16_2_pe_.ltl,UNREALIZABLE,0.03,1
simple_arbiter_unreal1_pb_2_8_pe_.ltl,UNREALIZABLE,0.031,1
simple_arbiter_unreal1_pb_3_3_pe_.ltl,UNREALIZABLE,0.032,1
simple_arbiter_unreal1_pb_3_9_pe_.ltl,UNREALIZABLE,0.028,1
simple_arbiter_unreal1_pb_4_2_pe_.ltl,UNREALIZABLE,0.036,1
simple_arbiter_with_hints_pb_2_pe_.ltl,REALIZABLE,0.037,0
solitary-real.ltl,REALIZABLE,0.024,0
square5x51.ltl,UNREALIZABLE,0.089,1
taxi-service-real.ltl,REALIZABLE,0.042,0
