instance,result,seconds,exit
AllLights_b209ff21.ltl,TIMEOUT,17.027,124
CheckHeating_2418b67e.ltl,UNREALIZABLE,0.022,1
CheckRoom_70523fbe.ltl,UNREALIZABLE,0.028,1
CoffeeMin_88f351a6.ltl,REALIZABLE,0.033,0
Core_4b5a2bad.ltl,UNREALIZABLE,0.078,1
F-G-contradiction-10.ltl,UNREALIZABLE,0.024,1
GF-G-contradiction7.ltl,UNREALIZABLE,4.879,1
KitchenTimerV3.ltl,REALIZABLE,0.026,0
Lights2_0f5381e9.ltl,REALIZABLE,1.31,0
Lights2_b02056d6.ltl,REALIZABLE,1.356,0
ModdifiedLedMatrix5X.ltl,REALIZABLE,2.445,0
Morning2Min_6cbc6174.ltl,REALIZABLE,0.017,0
RotationCalculator.ltl,REALIZABLE,0.025,0
abcg_arbiter_pb_4_pe_.ltl,REALIZABLE,14.259,0
amba_case_study_unreal_pb_5_pe_.ltl,TIMEOUT,17.091,124
amba_decomposed_encode_pb_4_pe_.ltl,REALIZABLE,0.033,0
amba_decomposed_encode_pb_6_pe_.ltl,REALIZABLE,0.034,0
amba_decomposed_encode_pb_9_pe_.ltl,REALIZABLE,0.028,0
arbiter_with_buffer_pb_8_pe_.ltl,TIMEOUT,17.079,124
chain-4-real.ltl,REALIZABLE,0.358,0
chain-simple-70-real.ltl,REALIZABLE,0.123,0
collector_v1_pb_13_pe_.ltl,TIMEOUT,17.086,124
full_arbiter_unreal1_pb_3_11_pe_.ltl,TIMEOUT,17.087,124
full_arbiter_unreal1_pb_3_3_pe_.ltl,UNREALIZABLE,0.035,1
full_arbiter_unreal1_pb_4_1_pe_.ltl,UNREALIZABLE,0.034,1
g-real-real.ltl,REALIZABLE,0.106,0
gf-unreal41.ltl,UNREALIZABLE,0.034,1
infinite-race-real.ltl,REALIZABLE,0.035,0
infinite-race-u1.ltl,UNREALIZABLE,0.035,1
infinite-race-unequal-22.ltl,UNREALIZABLE,0.044,1
lift_gr1_pb_10_pe_.ltl,TIMEOUT,17.054,124
lift_unary_enc_pb_2_pe_.ltl,REALIZABLE,0.039,0
lift_unary_enc_pb_4_pe_.ltl,REALIZABLE,0.614,0
lift_wrong_physics_unreal_pb_3_pe_.ltl,UNREALIZABLE,0.026,1
lilydemo11.ltl,UNREALIZABLE,0.034,1
load_balancer_pb_11_pe_.ltl,TIMEOUT,17.045,124
load_balancer_unreal1_pb_2_4_pe_.ltl,UNREALIZABLE,0.03,1
load_balancer_unreal1_pb_5_7_pe_.ltl,TIMEOUT,17.092,124
load_balancer_unreal1_pb_6_4_pe_.ltl,UNREALIZABLE,15.93,1
ltl2dba_R_pb_12_pe_.ltl,TIMEOUT,17.02,124
ltl2dba_R_pb_1_pe_.ltl,REALIZABLE,0.02,0
ltl2dba_R_pb_7_pe_.ltl,TIMEOUT,17.191,124
ltl2dba_U1_pb_10_pe_.ltl,REALIZABLE,0.03,0
ltl2dba_U1_pb_25_pe_.ltl,REALIZABLE,0.032,0
ltl2dba_alpha_pb_10_pe_.ltl,REALIZABLE,0.03,0
ltl2dba_alpha_pb_4_pe_.ltl,REALIZABLE,0.029,0
ltl2dba_beta_pb_18_pe_.ltl,REALIZABLE,0.032,0
ltl2dba_theta_pb_16_pe_.ltl,UNREALIZABLE,2.257,1
ltl2dpa04.ltl,REALIZABLE,0.016,0
ltl2dpa09.ltl,REALIZABLE,0.027,0
ltl2dpa19.ltl,REALIZABLE,0.03,0
mux_pb_10_pe_.ltl,REALIZABLE,0.034,0
narylatch_pb_11_pe_.ltl,REALIZABLE,0.037,0
prioritized_arbiter_enc_pb_12_pe_.ltl,TIMEOUT,17.086,124
prioritized_arbiter_unreal1_pb_3_10_pe_.ltl,UNREALIZABLE,0.031,1
prioritized_arbiter_unreal1_pb_4_4_pe_.ltl,UNREALIZABLE,0.03,1
robot-resource-1d-unreal.ltl,UNREALIZABLE,0.04,1
robot-resource-2d19.ltl,UNREALIZABLE,0.104,1
robot-resource-2d22.ltl,UNREALIZABLE,0.113,1
robot-to-target-charging21.ltl,UNREALIZABLE,0.069,1
round_robin_arbiter_pb_8_pe_.ltl,TIMEOUT,17.093,124
round_robin_arbiter_unreal1_pb_2_3_pe_.ltl,UNREALIZABLE,0.032,1
round_robin_arbiter_unreal1_pb_2_7_pe_.ltl,UNREALIZABLE,0.038,1
round_robin_arbiter_unreal1_pb_4_5_pe_.ltl,TIMEOUT,17.093,124
shift_pb_64_pe_.ltl,REALIZABLE,0.038,0
simple_arbiter_unreal1_pb_16_4_pe_.ltl,UNREALIZABLE,0.038,1
simple_arbiter_unreal1_pb_4_4_pe_.ltl,UNREALIZABLE,0.036,1
simple_arbiter_unreal1_pb_6_4_pe_.ltl,UNREALIZABLE,0.036,1
simple_arbiter_unreal2_pb_3_pe_.ltl,UNREALIZABLE,0.027,1
sort42.ltl,UNREALIZABLE,0.082,1
test6_0f5381e9.ltl,REALIZABLE,0.029,0
workstation_resupply_pb_6_pe_.ltl,TIMEOUT,17.028,124
