instance,result,seconds,exit
12.ltl,TIMEOUT,17.08,124
CheckRoom_3916ec59.ltl,UNREALIZABLE,0.037,1
CheckWarnlight_6bea956e.ltl,UNREALIZABLE,0.019,1
EscalatorCounting.ltl,REALIZABLE,0.015,0
F-G-contradiction-110.ltl,UNREALIZABLE,0.062,1
F-G-contradiction-16.ltl,UNREALIZABLE,0.046,1
KitchenTimerV0.ltl,REALIZABLE,0.025,0
Lights_f3987563.ltl,REALIZABLE,0.049,0
OneCounterGuiA7.ltl,UNREALIZABLE,0.028,1
TorcsSteeringSmart.ltl,REALIZABLE,0.035,0
Window2_f1477cc5.ltl,UNREALIZABLE,0.028,1
abcg_arbiter_pb_1_pe_.ltl,REALIZABLE,0.033,0
abcg_arbiter_pb_6_pe_.ltl,TIMEOUT,17.054,124
amba_case_study_pb_3_pe_.ltl,TIMEOUT,17.032,124
amba_decomposed_lock_pb_10_pe_.ltl,REALIZABLE,0.028,0
amba_decomposed_lock_pb_13_pe_.ltl,REALIZABLE,0.031,0
arbiter_with_cancel_pb_7_pe_.ltl,REALIZABLE,15.285,0
chain-simple-30-real.ltl,REALIZABLE,0.059,0
chain-simple-50-real.ltl,REALIZABLE,0.087,0
chomp_pb_4_6_pe_.ltl,TIMEOUT,17.195,124
full_arbiter_unreal1_pb_3_13_pe_.ltl,TIMEOUT,17.085,124
full_arbiter_unreal1_pb_3_15_pe_.ltl,TIMEOUT,17.089,124
full_arbiter_unreal1_pb_3_9_pe_.ltl,TIMEOUT,17.088,124
g-unreal-117.ltl,UNREALIZABLE,0.038,1
g-unreal-119.ltl,UNREALIZABLE,0.033,1
gf-unreal27.ltl,UNREALIZABLE,0.025,1
gf-unreal47.ltl,UNREALIZABLE,0.032,1
gf-unreal5.ltl,UNREALIZABLE,0.038,1
heim-double-x0.ltl,UNREALIZABLE,0.034,1
infinite-race-u19.ltl,UNREALIZABLE,0.083,1
infinite-race-u23.ltl,UNREALIZABLE,0.096,1
jarvis_philippe_484face8.ltl,UNREALIZABLE,0.02,1
lilydemo20.ltl,REALIZABLE,0.032,0
load_balancer_unreal1_pb_2_10_pe_.ltl,UNREALIZABLE,0.055,1
load_balancer_unreal1_pb_2_14_pe_.ltl,UNREALIZABLE,0.328,1
load_balancer_unreal1_pb_3_3_pe_.ltl,UNREALIZABLE,0.025,1
load_balancer_unreal1_pb_6_1_pe_.ltl,UNREALIZABLE,0.08,1
ltl2dba11.ltl,REALIZABLE,0.018,0
ltl2dba23.ltl,REALIZABLE,0.028,0
ltl2dba_Q_pb_3_pe_.ltl,REALIZABLE,0.028,0
ltl2dba_R_pb_14_pe_.ltl,TIMEOUT,17.029,124
ltl2dba_U1_pb_2_pe_.ltl,REALIZABLE,0.019,0
ltl2dba_alpha_pb_12_pe_.ltl,REALIZABLE,0.03,0
ltl2dba_alpha_pb_8_pe_.ltl,REALIZABLE,0.034,0
mux_pb_125_pe_.ltl,REALIZABLE,0.039,0
patrolling-alarm10.ltl,UNREALIZABLE,0.03,1
patrolling-alarm9.ltl,UNREALIZABLE,0.032,1
patrolling11.ltl,UNREALIZABLE,0.028,1
patrolling15.ltl,UNREALIZABLE,0.046,1
patrolling16.ltl,UNREALIZABLE,0.049,1
prioritized_arbiter_unreal1_pb_3_7_pe_.ltl,UNREALIZABLE,0.025,1
prioritized_arbiter_unreal2_pb_4_pe_.ltl,UNREALIZABLE,0.035,1
robot-resource-2d13.ltl,UNREALIZABLE,0.081,1
robot-to-target-charging19.ltl,UNREALIZABLE,0.072,1
robot-to-target-charging9.ltl,UNREALIZABLE,0.046,1
robot-to-target-unreal0.ltl,REALIZABLE,0.273,0
round_robin_arbiter_pb_4_pe_.ltl,REALIZABLE,0.045,0
round_robin_arbiter_unreal1_pb_4_3_pe_.ltl,UNREALIZABLE,0.136,1
round_robin_arbiter_unreal1_pb_4_4_pe_.ltl,UNREALIZABLE,1.259,1
round_robin_arbiter_unreal2_pb_6_pe_.ltl,TIMEOUT,17.053,124
simple_arbiter_unreal1_pb_2_12_pe_.ltl,UNREALIZABLE,0.031,1
simple_arbiter_unreal1_pb_2_6_pe_.ltl,UNREALIZABLE,0.027,1
simple_arbiter_unreal1_pb_5_7_pe_.ltl,UNREALIZABLE,0.034,1
sort41.ltl,UNREALIZABLE,0.05,1
tasks-unreal1.ltl,UNREALIZABLE,0.094,1
thermostat-GF-unreal1.ltl,UNREALIZABLE,0.815,1
workstation_resupply_pb_3_pe_.ltl,REALIZABLE,0.189,0
