instance,result,seconds,exit
Coffee_06e9cad4.ltl,REALIZABLE,0.039,0
Coffee_6479ef9a.ltl,REALIZABLE,0.05,0
F-G-contradiction-114.ltl,TIMEOUT,17.029,124
F-G-contradiction-18.ltl,UNREALIZABLE,0.062,1
GF-G-contradiction1.ltl,UNREALIZABLE,0.027,1
Gamelogic.ltl,REALIZABLE,0.031,0
Heating_974f4a68.ltl,REALIZABLE,0.044,0
Lights2_f1477cc5.ltl,UNREALIZABLE,0.622,1
Lights_3461125b.ltl,REALIZABLE,0.031,0
Morning_4b5e6eaa.ltl,TIMEOUT,17.053,124
Scoreboard.ltl,REALIZABLE,0.022,0
Shades_974f4a68.ltl,REALIZABLE,0.061,0
SliderScored.ltl,REALIZABLE,0.029,0
TorcsSimple.ltl,REALIZABLE,0.025,0
TwoCountersDisButA3.ltl,UNREALIZABLE,0.037,1
abcg_arbiter_pb_3_pe_.ltl,REALIZABLE,0.222,0
amba_decomposed_arbiter_pb_13_pe_.ltl,TIMEOUT,17.088,124
amba_decomposed_arbiter_pb_4_pe_.ltl,REALIZABLE,0.072,0
amba_decomposed_encode_pb_12_pe_.ltl,REALIZABLE,0.048,0
arbiter_pb_7_pe_.ltl,REALIZABLE,0.686,0
arbiter_with_buffer_pb_4_pe_.ltl,REALIZABLE,0.036,0
arbiter_with_cancel_pb_8_pe_.ltl,TIMEOUT,17.037,124
chomp_pb_2_2_pe_.ltl,REALIZABLE,0.022,0
chomp_pb_2_3_pe_.ltl,REALIZABLE,0.034,0
collector_v1_pb_11_pe_.ltl,TIMEOUT,17.037,124
collector_v3_pb_9_pe_.ltl,TIMEOUT,17.054,124
evasion0.ltl,UNREALIZABLE,0.047,1
example7_pb_1_pe_.ltl,REALIZABLE,0.022,0
full_arbiter_unreal1_pb_2_12_pe_.ltl,UNREALIZABLE,0.173,1
full_arbiter_unreal1_pb_2_18_pe_.ltl,TIMEOUT,17.086,124
full_arbiter_unreal2_pb_2_pe_.ltl,UNREALIZABLE,0.022,1
g-unreal-20.ltl,UNREALIZABLE,0.317,1
gf-unreal39.ltl,UNREALIZABLE,0.03,1
gf-unreal40.ltl,UNREALIZABLE,0.031,1
gf-unreal7.ltl,UNREALIZABLE,0.034,1
infinite-race-u10.ltl,UNREALIZABLE,0.053,1
lilydemo04.ltl,REALIZABLE,0.021,0
lilydemo09.ltl,REALIZABLE,0.03,0
load_balancer_unreal1_pb_2_7_pe_.ltl,UNREALIZABLE,0.03,1
load_balancer_unreal1_pb_3_6_pe_.ltl,UNREALIZABLE,0.027,1
ltl2dba_C2_pb_60_pe_.ltl,REALIZABLE,0.027,0
ltl2dba_C2_unreal_pb_12_pe_.ltl,UNREALIZABLE,0.054,1
ltl2dba_C2_unreal_pb_8_pe_.ltl,UNREALIZABLE,0.021,1
ltl2dba_Q_pb_10_pe_.ltl,REALIZABLE,0.031,0
ltl2dba_Q_pb_6_pe_.ltl,REALIZABLE,0.04,0
ltl2dba_R_pb_11_pe_.ltl,TIMEOUT,17.171,124
ltl2dba_R_pb_4_pe_.ltl,UNREALIZABLE,0.139,1
ltl2dba_beta_pb_15_pe_.ltl,REALIZABLE,0.014,0
ltl2dba_beta_pb_4_pe_.ltl,REALIZABLE,0.021,0
ltl2dpa02.ltl,REALIZABLE,0.032,0
ltl2dpa16.ltl,REALIZABLE,0.03,0
patrolling-alarm18.ltl,UNREALIZABLE,0.039,1
patrolling4.ltl,UNREALIZABLE,0.028,1
prioritized_arbiter_unreal1_pb_2_11_pe_.ltl,UNREALIZABLE,0.03,1
prioritized_arbiter_unreal1_pb_2_4_pe_.ltl,UNREALIZABLE,0.034,1
prioritized_arbiter_unreal1_pb_5_32_pe_.ltl,UNREALIZABLE,0.037,1
robot-resource-2d10.ltl,UNREALIZABLE,0.066,1
robot-resource-2d4.ltl,UNREALIZABLE,0.049,1
robot_repair3.ltl,UNREALIZABLE,0.426,1
round_robin_arbiter_unreal1_pb_2_5_pe_.ltl,UNREALIZABLE,0.02,1
round_robin_arbiter_unreal2_pb_3_pe_.ltl,UNREALIZABLE,0.051,1
rw_arbiter_pb_1_pe_.ltl,REALIZABLE,0.026,0
simple_arbiter_enc_pb_12_pe_.ltl,TIMEOUT,17.092,124
simple_arbiter_unreal1_pb_16_3_pe_.ltl,UNREALIZABLE,0.034,1
simple_arbiter_with_hints_pb_4_pe_.ltl,REALIZABLE,0.037,0
