instance,result,seconds,exit
08.ltl,TIMEOUT,120.319,124
AllShades_66f450a4.ltl,TIMEOUT,120.225,124
CheckDoor_c2b9e44d.ltl,UNREALIZABLE,0.027,1
CheckLight_aeb1d897.ltl,UNREALIZABLE,0.036,1
F-G-contradiction-112.ltl,UNREALIZABLE,0.31,1
Heating_b209ff21.ltl,REALIZABLE,0.027,0
IntendDemo_42dc4fff.ltl,UNREALIZABLE,0.828,1
Lights_2c5b09da.ltl,REALIZABLE,0.019,0
Morning2_68c86764.ltl,TIMEOUT,120.14,124
Morning2s_06e9cad4.ltl,TIMEOUT,120.176,124
MorningMin_d6c5ac79.ltl,REALIZABLE,0.032,0
OneCounterGuiA6.ltl,UNREALIZABLE,0.036,1
SensorSubmodulChooser.ltl,REALIZABLE,0.027,0
Shades2_70523fbe.ltl,REALIZABLE,0.035,0
TorcsSteeringImproved.ltl,REALIZABLE,0.033,0
TwoCountersDisButAC.ltl,UNREALIZABLE,0.027,1
Window2_6479ef9a.ltl,REALIZABLE,0.027,0
amba_case_study_unreal_pb_3_pe_.ltl,TIMEOUT,120.077,124
amba_decomposed_arbiter_pb_7_pe_.ltl,TIMEOUT,120.109,124
amba_decomposed_encode_pb_15_pe_.ltl,REALIZABLE,0.295,0
amba_decomposed_lock_pb_4_pe_.ltl,REALIZABLE,0.021,0
arbiter_with_buffer_pb_6_pe_.ltl,REALIZABLE,1.518,0
arbiter_with_buffer_pb_7_pe_.ltl,REALIZABLE,14.782,0
arbiter_with_cancel_pb_9_pe_.ltl,TIMEOUT,120.043,124
chain-simple-param-70-real.ltl,REALIZABLE,0.038,0
collector_v1_pb_14_pe_.ltl,TIMEOUT,120.276,124
collector_v2_pb_13_pe_.ltl,TIMEOUT,120.137,124
full_arbiter_enc_pb_8_pe_.ltl,REALIZABLE,1.089,0
full_arbiter_unreal1_pb_2_16_pe_.ltl,UNREALIZABLE,3.443,1
full_arbiter_unreal1_pb_2_26_pe_.ltl,TIMEOUT,120.192,124
full_arbiter_unreal1_pb_2_4_pe_.ltl,UNREALIZABLE,0.022,1
full_arbiter_unreal1_pb_3_2_pe_.ltl,UNREALIZABLE,0.034,1
full_arbiter_unreal1_pb_4_3_pe_.ltl,UNREALIZABLE,0.163,1
full_arbiter_unreal1_pb_4_6_pe_.ltl,TIMEOUT,120.153,124
full_arbiter_unreal2_pb_6_pe_.ltl,TIMEOUT,120.168,124
g-unreal-112.ltl,UNREALIZABLE,0.041,1
g-unreal-37.ltl,UNREALIZABLE,0.041,1
gf-unreal15.ltl,UNREALIZABLE,0.032,1
heim-double-x7.ltl,UNREALIZABLE,0.033,1
infinite-race-u4.ltl,UNREALIZABLE,0.037,1
infinite-race-unequal-1-real.ltl,REALIZABLE,0.028,0
lift_pb_6_pe_.ltl,REALIZABLE,0.634,0
load_balancer_pb_10_pe_.ltl,TIMEOUT,120.097,124
load_balancer_unreal1_pb_3_12_pe_.ltl,UNREALIZABLE,0.583,1
ltl2dba03.ltl,REALIZABLE,0.012,0
ltl2dba15.ltl,REALIZABLE,0.024,0
ltl2dba_C2_pb_80_pe_.ltl,REALIZABLE,0.015,0
ltl2dba_C2_unreal_pb_13_pe_.ltl,UNREALIZABLE,0.093,1
ltl2dba_E_pb_5_pe_.ltl,REALIZABLE,0.018,0
ltl2dba_Q_pb_12_pe_.ltl,REALIZABLE,0.014,0
ltl2dba_R_pb_8_pe_.ltl,RESOURCE_LIMIT,65.388,-9
mux_pb_200_pe_.ltl,REALIZABLE,0.027,0
patrolling-alarm1.ltl,UNREALIZABLE,0.031,1
patrolling-alarm25.ltl,UNREALIZABLE,0.049,1
patrolling-alarm6.ltl,UNREALIZABLE,0.03,1
patrolling25.ltl,UNREALIZABLE,0.057,1
prioritized_arbiter_unreal1_pb_2_8_pe_.ltl,UNREALIZABLE,0.024,1
prioritized_arbiter_unreal1_pb_3_12_pe_.ltl,UNREALIZABLE,0.033,1
prioritized_arbiter_unreal1_pb_3_2_pe_.ltl,UNREALIZABLE,0.032,1
prioritized_arbiter_unreal1_pb_5_4_pe_.ltl,UNREALIZABLE,0.037,1
robot-resource-2d8.ltl,UNREALIZABLE,0.062,1
robot-to-target-charging-real.ltl,REALIZABLE,0.087,0
robot-to-target-charging10.ltl,UNREALIZABLE,0.051,1
robot-to-target-charging23.ltl,UNREALIZABLE,0.075,1
robot-to-target-charging25.ltl,UNREALIZABLE,0.081,1
round_robin_arbiter_pb_10_pe_.ltl,TIMEOUT,120.219,124
round_robin_arbiter_unreal1_pb_2_12_pe_.ltl,UNREALIZABLE,0.121,1
round_robin_arbiter_unreal1_pb_4_6_pe_.ltl,TIMEOUT,120.149,124
round_robin_arbiter_unreal2_pb_7_pe_.ltl,TIMEOUT,120.168,124
simple_arbiter_enc_pb_14_pe_.ltl,TIMEOUT,120.287,124
simple_arbiter_unreal1_pb_16_2_pe_.ltl,UNREALIZABLE,0.03,1
simple_arbiter_unreal1_pb_2_8_pe_.ltl,UNREALIZABLE,0.022,1
simple_arbiter_unreal1_pb_3_3_pe_.ltl,UNREALIZABLE,0.025,1
simple_arbiter_unreal1_pb_3_9_pe_.ltl,UNREALIZABLE,0.031,1
simple_arbiter_unreal1_pb_4_2_pe_.ltl,UNREALIZABLE,0.031,1
simple_arbiter_with_hints_pb_2_pe_.ltl,REALIZABLE,0.024,0
solitary-real.ltl,REALIZABLE,0.025,0
square5x51.ltl,UNREALIZABLE,0.081,1
taxi-service-real.ltl,REALIZABLE,0.04,0
