instance,result,seconds,exit
ActionConverter.ltl,REALIZABLE,0.017,0
Demo1_06e9cad4.ltl,TIMEOUT,120.227,124
FelixSpecFixed3_b0840146.ltl,REALIZABLE,0.027,0
Increment.ltl,REALIZABLE,0.032,0
LightsTotal_06e9cad4.ltl,REALIZABLE,22.079,0
Morning2_1cf58fc1.ltl,TIMEOUT,120.133,124
SPIWriteManag.ltl,REALIZABLE,0.032,0
Zoo0.ltl,REALIZABLE,0.027,0
amba_decomposed_arbiter_pb_6_pe_.ltl,REALIZABLE,17.763,0
amba_decomposed_decode.ltl,REALIZABLE,0.026,0
amba_decomposed_encode_pb_5_pe_.ltl,REALIZABLE,0.03,0
amba_decomposed_encode_pb_8_pe_.ltl,REALIZABLE,0.02,0
arbiter_pb_1_pe_.ltl,REALIZABLE,0.019,0
collector_v1_pb_7_pe_.ltl,REALIZABLE,0.322,0
collector_v3_pb_11_pe_.ltl,TIMEOUT,120.173,124
example7_pb_2_pe_.ltl,REALIZABLE,0.031,0
follow3.ltl,UNREALIZABLE,2.632,1
full_arbiter_unreal1_pb_2_13_pe_.ltl,UNREALIZABLE,0.333,1
full_arbiter_unreal1_pb_2_22_pe_.ltl,TIMEOUT,120.313,124
full_arbiter_unreal1_pb_2_6_pe_.ltl,UNREALIZABLE,0.037,1
full_arbiter_unreal1_pb_3_14_pe_.ltl,TIMEOUT,120.28,124
g-unreal-113.ltl,UNREALIZABLE,0.028,1
g-unreal-36.ltl,UNREALIZABLE,0.042,1
gf-real-real.ltl,REALIZABLE,0.033,0
gf-unreal13.ltl,UNREALIZABLE,0.037,1
heim-double-x4.ltl,UNREALIZABLE,0.035,1
lift_wrong_physics_unreal_pb_6_pe_.ltl,UNREALIZABLE,0.064,1
lilydemo16.ltl,REALIZABLE,0.018,0
load_balancer_pb_3_pe_.ltl,REALIZABLE,0.04,0
load_balancer_unreal1_pb_3_2_pe_.ltl,UNREALIZABLE,0.035,1
load_balancer_unreal1_pb_4_11_pe_.ltl,TIMEOUT,120.127,124
load_balancer_unreal1_pb_5_2_pe_.ltl,UNREALIZABLE,0.06,1
ltl2dba01.ltl,REALIZABLE,0.019,0
ltl2dba_C2_pb_16_pe_.ltl,REALIZABLE,0.036,0
ltl2dba_C2_unreal_pb_14_pe_.ltl,UNREALIZABLE,0.158,1
ltl2dba_Q_pb_2_pe_.ltl,REALIZABLE,0.018,0
ltl2dba_Q_pb_8_pe_.ltl,REALIZABLE,0.029,0
ltl2dba_beta_pb_10_pe_.ltl,REALIZABLE,0.036,0
ltl2dba_beta_pb_7_pe_.ltl,REALIZABLE,0.037,0
ltl2dba_theta_pb_300_pe_.ltl,TIMEOUT,120.134,124
ltl2dba_theta_pb_4_pe_.ltl,UNREALIZABLE,0.022,1
mux_pb_150_pe_.ltl,REALIZABLE,0.032,0
narylatch_pb_12_pe_.ltl,REALIZABLE,0.029,0
patrolling-alarm13.ltl,UNREALIZABLE,0.03,1
patrolling3.ltl,UNREALIZABLE,0.033,1
patrolling5.ltl,UNREALIZABLE,0.039,1
prioritized_arbiter_enc_pb_8_pe_.ltl,REALIZABLE,0.512,0
prioritized_arbiter_pb_12_pe_.ltl,REALIZABLE,0.035,0
prioritized_arbiter_pb_9_pe_.ltl,REALIZABLE,0.029,0
prioritized_arbiter_unreal1_pb_3_1_pe_.ltl,UNREALIZABLE,0.021,1
prioritized_arbiter_unreal2_pb_30_pe_.ltl,UNREALIZABLE,0.038,1
prioritized_arbiter_unreal2_pb_7_pe_.ltl,UNREALIZABLE,0.029,1
robot-grid-reach-repeated-with-obstacles-1d-real.ltl,REALIZABLE,0.031,0
robot-to-target-charging2.ltl,UNREALIZABLE,0.038,1
robot-to-target-charging24.ltl,UNREALIZABLE,0.077,1
robot_grid_pb_5_5_pe_.ltl,TIMEOUT,120.136,124
round_robin_arbiter_unreal1_pb_3_1_pe_.ltl,UNREALIZABLE,0.023,1
rw_arbiter_pb_4_pe_.ltl,REALIZABLE,92.203,0
simple_arbiter_enc_pb_16_pe_.ltl,TIMEOUT,120.082,124
simple_arbiter_unreal1_pb_2_10_pe_.ltl,UNREALIZABLE,0.022,1
simple_arbiter_unreal1_pb_4_8_pe_.ltl,UNREALIZABLE,0.034,1
simple_arbiter_unreal2_pb_2_pe_.ltl,UNREALIZABLE,0.031,1
simple_arbiter_with_hints_pb_6_pe_.ltl,REALIZABLE,0.05,0
