instance,result,seconds,exit
AlarmMin_efe2feaf.ltl,REALIZABLE,0.025,0
Alarm_68c86764.ltl,TIMEOUT,120.219,124
Alarm_9cac58d3.ltl,REALIZABLE,0.029,0
CheckWindows_54e1f7d2.ltl,UNREALIZABLE,0.032,1
CoffeMachine_974f4a68.ltl,REALIZABLE,0.05,0
EscalatorBidirectionalInit.ltl,REALIZABLE,0.026,0
EscalatorSmart.ltl,REALIZABLE,0.038,0
F-G-contradiction-11.ltl,UNREALIZABLE,0.036,1
Light_d65ed84e.ltl,REALIZABLE,0.041,0
LightsTotal_2c5b09da.ltl,UNREALIZABLE,0.206,1
Morning2_2c5b09da.ltl,TIMEOUT,120.226,124
OneCounterGuiA2.ltl,UNREALIZABLE,0.033,1
ShadesMin_aeb1d897.ltl,REALIZABLE,0.026,0
Shades_6479ef9a.ltl,REALIZABLE,0.03,0
amba_decomposed_lock_pb_30_pe_.ltl,TIMEOUT,120.223,124
amba_decomposed_lock_pb_7_pe_.ltl,REALIZABLE,0.027,0
amba_gr_pb_2_pe_.ltl,TIMEOUT,120.219,124
arbiter_pb_9_pe_.ltl,REALIZABLE,25.104,0
chain-5-real.ltl,REALIZABLE,14.234,0
collector_v2_pb_12_pe_.ltl,TIMEOUT,120.218,124
collector_v2_pb_5_pe_.ltl,REALIZABLE,0.026,0
finding_nemo_pb_6_pe_.ltl,SYFCO-FAIL,0.0,-1
full_arbiter_unreal1_pb_3_4_pe_.ltl,UNREALIZABLE,0.054,1
full_arbiter_unreal1_pb_3_8_pe_.ltl,UNREALIZABLE,70.457,1
g-unreal-19.ltl,UNREALIZABLE,0.028,1
g-unreal-311.ltl,UNREALIZABLE,0.148,1
g-unreal-313.ltl,UNREALIZABLE,0.159,1
gf-unreal23.ltl,UNREALIZABLE,0.027,1
infinite-race-u14.ltl,UNREALIZABLE,0.074,1
infinite-race-u15.ltl,UNREALIZABLE,0.077,1
infinite-race-u20.ltl,UNREALIZABLE,0.086,1
lilydemo10.ltl,REALIZABLE,0.024,0
lilydemo15.ltl,REALIZABLE,0.032,0
load_balancer_unreal1_pb_4_1_pe_.ltl,UNREALIZABLE,0.041,1
load_balancer_unreal1_pb_6_3_pe_.ltl,UNREALIZABLE,0.448,1
load_balancer_unreal2_pb_6_pe_.ltl,TIMEOUT,120.175,124
ltl2dba_C2_pb_50_pe_.ltl,REALIZABLE,0.024,0
ltl2dba_C2_unreal_pb_10_pe_.ltl,UNREALIZABLE,0.042,1
ltl2dba_E_pb_2_pe_.ltl,REALIZABLE,0.029,0
ltl2dba_alpha_pb_2_pe_.ltl,REALIZABLE,0.036,0
ltl2dba_theta_pb_6_pe_.ltl,UNREALIZABLE,0.036,1
ltl2dpa05.ltl,REALIZABLE,0.024,0
ltl2dpa06.ltl,REALIZABLE,0.021,0
ltl2dpa20.ltl,REALIZABLE,0.028,0
ordered-visits-choice-real.ltl,REALIZABLE,0.035,0
patrolling-alarm20.ltl,UNREALIZABLE,0.046,1
patrolling-alarm7.ltl,UNREALIZABLE,0.03,1
patrolling18.ltl,UNREALIZABLE,0.054,1
prioritized_arbiter_enc_pb_14_pe_.ltl,TIMEOUT,120.279,124
prioritized_arbiter_unreal1_pb_2_1_pe_.ltl,UNREALIZABLE,0.03,1
prioritized_arbiter_unreal1_pb_2_6_pe_.ltl,UNREALIZABLE,0.033,1
prioritized_arbiter_unreal1_pb_4_15_pe_.ltl,UNREALIZABLE,0.032,1
prioritized_arbiter_unreal2_pb_60_pe_.ltl,UNREALIZABLE,0.059,1
prioritized_arbiter_unreal2_pb_8_pe_.ltl,UNREALIZABLE,0.021,1
round_robin_arbiter_unreal1_pb_2_15_pe_.ltl,UNREALIZABLE,1.027,1
round_robin_arbiter_unreal1_pb_3_11_pe_.ltl,TIMEOUT,120.275,124
round_robin_arbiter_unreal1_pb_4_10_pe_.ltl,TIMEOUT,120.221,124
round_robin_arbiter_unreal1_pb_4_13_pe_.ltl,TIMEOUT,120.22,124
shift_pb_250_pe_.ltl,REALIZABLE,0.021,0
shift_pb_500_pe_.ltl,REALIZABLE,0.033,0
simple_arbiter_enc_pb_32_pe_.ltl,TIMEOUT,120.223,124
simple_arbiter_unreal1_pb_3_4_pe_.ltl,UNREALIZABLE,0.022,1
simple_arbiter_unreal1_pb_3_7_pe_.ltl,UNREALIZABLE,0.037,1
simple_arbiter_unreal1_pb_5_2_pe_.ltl,UNREALIZABLE,0.029,1
