instance,result,seconds,exit
Alarm_70523fbe.ltl,TIMEOUT,120.219,124
AllLights_63831f8c.ltl,TIMEOUT,120.075,124
Automata.ltl,REALIZABLE,0.035,0
CheckAlarmBroken1_1a2942e3.ltl,REALIZABLE,0.024,0
CheckTime_54e1f7d2.ltl,UNREALIZABLE,0.031,1
GF-G-contradiction2.ltl,UNREALIZABLE,0.025,1
KitchenTimerV9.ltl,REALIZABLE,0.024,0
Morning_9cac58d3.ltl,TIMEOUT,120.168,124
Morning_f2774e0b.ltl,TIMEOUT,120.146,124
OneCounterGuiA3.ltl,UNREALIZABLE,0.033,1
TwoCounters4.ltl,REALIZABLE,0.024,0
Window_235467da.ltl,REALIZABLE,0.031,0
amba_decomposed_encode_pb_11_pe_.ltl,REALIZABLE,0.039,0
amba_decomposed_encode_pb_20_pe_.ltl,TIMEOUT,120.225,124
amba_decomposed_encode_pb_2_pe_.ltl,REALIZABLE,0.033,0
amba_gr_pb_4_pe_.ltl,TIMEOUT,120.228,124
arbiter_pb_6_pe_.ltl,REALIZABLE,0.14,0
batch-arbiter-real.ltl,REALIZABLE,0.033,0
buffer-storage-real.ltl,REALIZABLE,0.046,0
chain-70.ltl,TIMEOUT,120.276,124
chomp_pb_3_5_pe_.ltl,REALIZABLE,2.047,0
full_arbiter_unreal1_pb_2_15_pe_.ltl,UNREALIZABLE,1.646,1
full_arbiter_unreal1_pb_2_1_pe_.ltl,UNREALIZABLE,0.028,1
full_arbiter_unreal1_pb_2_9_pe_.ltl,UNREALIZABLE,0.035,1
gf-unreal0.ltl,UNREALIZABLE,0.021,1
gf-unreal29.ltl,UNREALIZABLE,0.024,1
gf-unreal30.ltl,UNREALIZABLE,0.029,1
gf-unreal4.ltl,UNREALIZABLE,0.022,1
heim-double-x12.ltl,UNREALIZABLE,0.043,1
infinite-race-u11.ltl,UNREALIZABLE,0.062,1
lift_gr1_pb_9_pe_.ltl,TIMEOUT,120.133,124
lift_pb_2_pe_.ltl,REALIZABLE,0.028,0
lilydemo03.ltl,REALIZABLE,0.031,0
lilydemo14.ltl,REALIZABLE,0.032,0
lilydemo19.ltl,REALIZABLE,0.035,0
load_balancer_unreal1_pb_2_16_pe_.ltl,UNREALIZABLE,1.485,1
load_balancer_unreal1_pb_4_9_pe_.ltl,TIMEOUT,120.221,124
load_balancer_unreal2_pb_7_pe_.ltl,TIMEOUT,120.171,124
ltl2dba06.ltl,REALIZABLE,0.025,0
ltl2dba21.ltl,REALIZABLE,0.034,0
ltl2dba_C2_pb_14_pe_.ltl,REALIZABLE,0.025,0
ltl2dba_C2_pb_1_pe_.ltl,REALIZABLE,0.033,0
ltl2dba_C2_pb_25_pe_.ltl,REALIZABLE,0.031,0
ltl2dba_C2_pb_2_pe_.ltl,REALIZABLE,0.014,0
ltl2dba_C2_unreal_pb_80_pe_.ltl,TIMEOUT,120.219,124
ltl2dba_E_pb_16_pe_.ltl,REALIZABLE,0.029,0
ltl2dba_E_pb_3_pe_.ltl,REALIZABLE,0.031,0
ltl2dba_Q_pb_100_pe_.ltl,REALIZABLE,0.021,0
ltl2dba_alpha_pb_16_pe_.ltl,REALIZABLE,0.034,0
ltl2dba_alpha_pb_25_pe_.ltl,REALIZABLE,0.035,0
ltl2dba_theta_pb_1_pe_.ltl,UNREALIZABLE,0.032,1
patrolling-alarm4.ltl,UNREALIZABLE,0.029,1
patrolling0.ltl,UNREALIZABLE,0.031,1
patrolling19.ltl,UNREALIZABLE,0.052,1
precise-reachability0.ltl,UNREALIZABLE,0.022,1
prioritized_arbiter_unreal1_pb_4_1_pe_.ltl,UNREALIZABLE,0.034,1
robot-grid-reach-1d-real.ltl,REALIZABLE,0.029,0
robot-resource-2d21.ltl,UNREALIZABLE,0.106,1
robot-resource-2d3.ltl,UNREALIZABLE,0.051,1
robot-to-target-charging-unreal2.ltl,UNREALIZABLE,36.609,1
robot-to-target-charging1.ltl,UNREALIZABLE,0.032,1
robot-to-target-charging18.ltl,UNREALIZABLE,0.069,1
robot-to-target-charging22.ltl,UNREALIZABLE,0.076,1
round_robin_arbiter_unreal1_pb_3_7_pe_.ltl,UNREALIZABLE,5.54,1
round_robin_arbiter_unreal1_pb_3_8_pe_.ltl,UNREALIZABLE,39.952,1
round_robin_arbiter_unreal1_pb_3_9_pe_.ltl,TIMEOUT,120.219,124
simple_arbiter_unreal1_pb_2_2_pe_.ltl,UNREALIZABLE,0.019,1
simple_arbiter_unreal1_pb_2_5_pe_.ltl,UNREALIZABLE,0.026,1
simple_arbiter_unreal1_pb_2_9_pe_.ltl,UNREALIZABLE,0.038,1
solitary0.ltl,UNREALIZABLE,0.03,1
