instance,result,seconds,exit
07.ltl,TIMEOUT,120.319,124
Coffee_f1477cc5.ltl,UNREALIZABLE,0.049,1
FelixSpecFixed3.core_b209ff21.ltl,UNREALIZABLE,0.152,1
FelixSpecFixed_2418b67e.ltl,REALIZABLE,0.041,0
Lights2_2c5b09da.ltl,REALIZABLE,0.04,0
Morning2_407db2cc.ltl,TIMEOUT,120.174,124
Morning2s_2c5b09da.ltl,TIMEOUT,120.148,124
Morning_88c5c1c3.ltl,TIMEOUT,120.219,124
RegManager.ltl,REALIZABLE,0.026,0
amba_decomposed_arbiter_pb_5_pe_.ltl,REALIZABLE,0.904,0
collector_v2_pb_9_pe_.ltl,REALIZABLE,0.793,0
f-real-real.ltl,REALIZABLE,0.029,0
full_arbiter_unreal1_pb_3_12_pe_.ltl,TIMEOUT,120.219,124
full_arbiter_unreal2_pb_5_pe_.ltl,TIMEOUT,120.176,124
g-unreal-15.ltl,UNREALIZABLE,0.028,1
gf-unreal17.ltl,UNREALIZABLE,0.024,1
helipad-real.ltl,REALIZABLE,0.729,0
infinite-race-u16.ltl,UNREALIZABLE,0.076,1
lilydemo07.ltl,REALIZABLE,0.022,0
ltl2dba05.ltl,REALIZABLE,0.03,0
ltl2dba20.ltl,REALIZABLE,0.033,0
ltl2dba_C2_pb_100_pe_.ltl,REALIZABLE,0.029,0
ltl2dba_R_pb_2_pe_.ltl,UNREALIZABLE,0.024,1
ltl2dba_alpha_pb_7_pe_.ltl,REALIZABLE,0.021,0
ltl2dba_beta_pb_3_pe_.ltl,REALIZABLE,0.016,0
ltl2dba_theta_pb_25_pe_.ltl,TIMEOUT,120.198,124
ltl2dba_theta_pb_7_pe_.ltl,UNREALIZABLE,0.019,1
narylatch_pb_16_pe_.ltl,REALIZABLE,0.019,0
narylatch_pb_8_pe_.ltl,REALIZABLE,0.043,0
ordered-visits-real.ltl,REALIZABLE,0.035,0
patrolling14.ltl,UNREALIZABLE,0.033,1
patrolling17.ltl,UNREALIZABLE,0.047,1
patrolling22.ltl,UNREALIZABLE,0.058,1
patrolling24.ltl,UNREALIZABLE,0.06,1
patrolling6.ltl,UNREALIZABLE,0.03,1
prioritized_arbiter_unreal1_pb_3_4_pe_.ltl,UNREALIZABLE,0.036,1
prioritized_arbiter_unreal1_pb_4_10_pe_.ltl,UNREALIZABLE,0.025,1
prioritized_arbiter_unreal1_pb_4_11_pe_.ltl,UNREALIZABLE,0.029,1
prioritized_arbiter_unreal1_pb_5_16_pe_.ltl,UNREALIZABLE,0.034,1
prioritized_arbiter_unreal2_pb_10_pe_.ltl,UNREALIZABLE,0.029,1
prioritized_arbiter_unreal2_pb_2_pe_.ltl,UNREALIZABLE,0.013,1
reversible-lane-u-unreal.ltl,UNREALIZABLE,0.23,1
robot-resource-1d0.ltl,UNREALIZABLE,0.027,1
robot-resource-2d0.ltl,UNREALIZABLE,0.036,1
robot-resource-2d16.ltl,UNREALIZABLE,0.088,1
robot-to-target-charging-unreal0.ltl,UNREALIZABLE,17.46,1
robot-to-target-charging-unreal6.ltl,UNREALIZABLE,67.147,1
robot_analyze_samples_v1-real.ltl,REALIZABLE,0.079,0
robot_deliver_products_40.ltl,TIMEOUT,120.261,124
round_robin_arbiter_unreal1_pb_2_13_pe_.ltl,UNREALIZABLE,0.241,1
round_robin_arbiter_unreal1_pb_2_6_pe_.ltl,UNREALIZABLE,0.021,1
rw_arbiter_pb_2_pe_.ltl,REALIZABLE,0.036,0
shift_pb_16_pe_.ltl,REALIZABLE,0.022,0
simple_arbiter_unreal1_pb_4_10_pe_.ltl,UNREALIZABLE,0.036,1
tasks-unreal0.ltl,UNREALIZABLE,0.074,1
tasks-unreal2.ltl,UNREALIZABLE,0.117,1
workstation_resupply_pb_5_pe_.ltl,REALIZABLE,19.088,0
