instance	result	exit_code	seconds	cap_s
01.ltl	REALIZABLE	0	0.031307178986025974	17
02.ltl	REALIZABLE	0	0.05058876099064946	17
03.ltl	REALIZABLE	0	3.405358313000761	17
05.ltl	REALIZABLE	0	13.15309914201498	17
06.ltl	TIMEOUT	124	17.037315838999348	17
07.ltl	TIMEOUT	124	17.0376580299926	17
08.ltl	TIMEOUT	124	17.036945201980416	17
09.ltl	REALIZABLE	0	7.59456632801448	17
10.ltl	REALIZABLE	0	3.4977983529970516	17
11.ltl	REALIZABLE	0	3.454343424993567	17
12.ltl	REALIZABLE	0	5.574847691023024	17
13.ltl	REALIZABLE	0	5.439749324985314	17
ActionConverter.ltl	REALIZABLE	0	0.01635242300108075	17
AlarmMin_efe2feaf.ltl	REALIZABLE	0	0.029311298014363274	17
Alarm_06e9cad4.ltl	REALIZABLE	0	1.7007816999976058	17
Alarm_2d1010f8.ltl	REALIZABLE	0	0.02216284000314772	17
Alarm_68c86764.ltl	REALIZABLE	0	1.7969597869960126	17
Alarm_70523fbe.ltl	REALIZABLE	0	0.9352165399759542	17
Alarm_88c5c1c3.ltl	REALIZABLE	0	0.017941124009666964	17
Alarm_9cac58d3.ltl	REALIZABLE	0	0.016291923995595425	17
Alarm_a5f99bc6.ltl	TIMEOUT	124	17.144358554010978	17
Alarm_f2774e0b.ltl	REALIZABLE	0	0.9506218750029802	17
AllHeating_d6376bf9.ltl	REALIZABLE	0	0.02065072499681264	17
AllLights_06e9cad4.ltl	UNREALIZABLE	1	1.676486450014636	17
AllLights_2c5b09da.ltl	UNREALIZABLE	1	0.9380920910043642	17
AllLights_63831f8c.ltl	UNREALIZABLE	1	1.5920691580104176	17
AllLights_aeb1d897.ltl	UNREALIZABLE	1	2.5812756000086665	17
AllLights_b209ff21.ltl	UNREALIZABLE	1	2.4362599029846024	17
AllLights_d6c5ac79.ltl	UNREALIZABLE	1	2.7451141659985296	17
AllShades_66f450a4.ltl	UNREALIZABLE	1	1.7757617319875862	17
Assumptions_a50cadd7.ltl	UNREALIZABLE	1	0.030146895005600527	17
Automata.ltl	REALIZABLE	0	0.04879157099639997	17
Automata16S.ltl	TIMEOUT	124	17.092017047019908	17
Automata32S.ltl	TIMEOUT	124	17.09241376799764	17
Button.ltl	REALIZABLE	0	0.018353883002419025	17
CheckAlarmBroken1_1a2942e3.ltl	REALIZABLE	0	0.029702711006393656	17
CheckAlarm_6bea956e.ltl	UNREALIZABLE	1	0.01984449999872595	17
CheckCoffeMachineBroken1_a5f99bc6.ltl	REALIZABLE	0	0.020580697018885985	17
CheckCoffeMachine_3461125b.ltl	UNREALIZABLE	1	0.023408098990330473	17
CheckCoffeMachine_f3987563.ltl	UNREALIZABLE	1	0.02282075598486699	17
CheckDoor_c2b9e44d.ltl	UNREALIZABLE	1	0.01792113098781556	17
CheckHeating_2418b67e.ltl	UNREALIZABLE	1	0.018005000019911677	17
CheckHeating_3461125b.ltl	UNREALIZABLE	1	0.026066231017466635	17
CheckLight_007df645.ltl	UNREALIZABLE	1	0.037310457992134616	17
CheckLight_aeb1d897.ltl	UNREALIZABLE	1	0.02607845500460826	17
CheckRoom_06e9cad4.ltl	UNREALIZABLE	1	0.019453888991847634	17
CheckRoom_2c5b09da.ltl	UNREALIZABLE	1	0.01651299902005121	17
CheckRoom_3916ec59.ltl	UNREALIZABLE	1	0.019593739008996636	17
CheckRoom_70523fbe.ltl	UNREALIZABLE	1	0.022390763013390824	17
CheckShades_1a2942e3.ltl	UNREALIZABLE	1	0.020051238010637462	17
CheckShades_3461125b.ltl	UNREALIZABLE	1	0.026899963995674625	17
CheckShades_4d4ca5c4.ltl	UNREALIZABLE	1	0.018387656018603593	17
CheckShades_aeb1d897.ltl	UNREALIZABLE	1	0.026429063989780843	17
CheckTime_3916ec59.ltl	UNREALIZABLE	1	0.02783976000500843	17
CheckTime_4b5e6eaa.ltl	UNREALIZABLE	1	0.01770237402524799	17
CheckTime_54e1f7d2.ltl	UNREALIZABLE	1	0.03202500901534222	17
CheckTimer_54e1f7d2.ltl	UNREALIZABLE	1	0.01697294198675081	17
CheckTimer_fa8592c8.ltl	UNREALIZABLE	1	0.023833721003029495	17
CheckWarnlightBroken1_70523fbe.ltl	REALIZABLE	0	0.020470866991672665	17
CheckWarnlight_1cf58fc1.ltl	UNREALIZABLE	1	0.018342069000937045	17
CheckWarnlight_4b5a2bad.ltl	UNREALIZABLE	1	0.029093553981510922	17
CheckWarnlight_54e1f7d2.ltl	UNREALIZABLE	1	0.01724705399828963	17
CheckWarnlight_6bea956e.ltl	UNREALIZABLE	1	0.01715271099237725	17
CheckWindows_54e1f7d2.ltl	UNREALIZABLE	1	0.020184609980788082	17
Cockpitboard.ltl	REALIZABLE	0	0.020433911005966365	17
Cockpitboard_efe2feaf.ltl	REALIZABLE	0	0.03030259598745033	17
CoffeMachine_974f4a68.ltl	REALIZABLE	0	0.023223564989166334	17
CoffeMachine_a50cadd7.ltl	UNREALIZABLE	1	0.02194592301384546	17
CoffeeMin_88f351a6.ltl	REALIZABLE	0	0.037555215996690094	17
Coffee_06e9cad4.ltl	REALIZABLE	0	0.02837625000393018	17
Coffee_235467da.ltl	REALIZABLE	0	0.020677759021054953	17
Coffee_2c5b09da.ltl	REALIZABLE	0	0.030576885008485988	17
Coffee_6479ef9a.ltl	REALIZABLE	0	0.026243942003929988	17
