instance	result	exit_code	seconds	cap_s
01.ltl	REALIZABLE	0	0.02335098199546337	17
02.ltl	REALIZABLE	0	0.05724309600191191	17
03.ltl	REALIZABLE	0	2.966157861985266	17
05.ltl	REALIZABLE	0	13.640188534016488	17
06.ltl	TIMEOUT	124	17.037154707999434	17
07.ltl	TIMEOUT	124	17.03725152599509	17
08.ltl	TIMEOUT	124	17.038068616995588	17
09.ltl	REALIZABLE	0	7.52920983399963	17
10.ltl	REALIZABLE	0	3.572712796012638	17
11.ltl	REALIZABLE	0	3.300434764008969	17
12.ltl	REALIZABLE	0	5.594913450011518	17
13.ltl	REALIZABLE	0	5.275079215003643	17
ActionConverter.ltl	REALIZABLE	0	0.01838743599364534	17
AlarmMin_efe2feaf.ltl	REALIZABLE	0	0.019101093988865614	17
Alarm_06e9cad4.ltl	REALIZABLE	0	1.7099631049786694	17
Alarm_2d1010f8.ltl	REALIZABLE	0	0.041258316981839016	17
Alarm_68c86764.ltl	REALIZABLE	0	1.7169270610029344	17
Alarm_70523fbe.ltl	REALIZABLE	0	0.9477279779966921	17
Alarm_88c5c1c3.ltl	REALIZABLE	0	0.02869414901942946	17
Alarm_9cac58d3.ltl	REALIZABLE	0	0.018802606995450333	17
Alarm_a5f99bc6.ltl	TIMEOUT	124	17.13557910299278	17
Alarm_f2774e0b.ltl	REALIZABLE	0	0.9295492189994548	17
AllHeating_d6376bf9.ltl	REALIZABLE	0	0.021912836004048586	17
AllLights_06e9cad4.ltl	UNREALIZABLE	1	1.6842983300157357	17
AllLights_2c5b09da.ltl	UNREALIZABLE	1	0.9544463829952292	17
AllLights_63831f8c.ltl	UNREALIZABLE	1	1.6078826269949786	17
AllLights_aeb1d897.ltl	UNREALIZABLE	1	2.5736368630023208	17
AllLights_b209ff21.ltl	UNREALIZABLE	1	2.42214980602148	17
AllLights_d6c5ac79.ltl	UNREALIZABLE	1	2.6159619160171133	17
AllShades_66f450a4.ltl	UNREALIZABLE	1	1.7562299199926201	17
Assumptions_a50cadd7.ltl	UNREALIZABLE	1	0.024595307011622936	17
Automata.ltl	REALIZABLE	0	0.047732142003951594	17
Automata16S.ltl	TIMEOUT	124	17.085512776015094	17
Automata32S.ltl	TIMEOUT	124	17.089068444998702	17
Button.ltl	REALIZABLE	0	0.016380671004299074	17
CheckAlarmBroken1_1a2942e3.ltl	REALIZABLE	0	0.017271550983423367	17
CheckAlarm_6bea956e.ltl	UNREALIZABLE	1	0.016728026006603613	17
CheckCoffeMachineBroken1_a5f99bc6.ltl	REALIZABLE	0	0.017227040021680295	17
CheckCoffeMachine_3461125b.ltl	UNREALIZABLE	1	0.023734198999591172	17
CheckCoffeMachine_f3987563.ltl	UNREALIZABLE	1	0.021505640004761517	17
CheckDoor_c2b9e44d.ltl	UNREALIZABLE	1	0.0208594260038808	17
CheckHeating_2418b67e.ltl	UNREALIZABLE	1	0.02505690700490959	17
CheckHeating_3461125b.ltl	UNREALIZABLE	1	0.029003047005971894	17
CheckLight_007df645.ltl	UNREALIZABLE	1	0.04074362199753523	17
CheckLight_aeb1d897.ltl	UNREALIZABLE	1	0.031250391009962186	17
CheckRoom_06e9cad4.ltl	UNREALIZABLE	1	0.01738969300640747	17
CheckRoom_2c5b09da.ltl	UNREALIZABLE	1	0.015906858985545114	17
CheckRoom_3916ec59.ltl	UNREALIZABLE	1	0.02044697798555717	17
CheckRoom_70523fbe.ltl	UNREALIZABLE	1	0.02007489401148632	17
CheckShades_1a2942e3.ltl	UNREALIZABLE	1	0.016784854989964515	17
CheckShades_3461125b.ltl	UNREALIZABLE	1	0.01964165599201806	17
CheckShades_4d4ca5c4.ltl	UNREALIZABLE	1	0.018810146022588015	17
CheckShades_aeb1d897.ltl	UNREALIZABLE	1	0.0236360720009543	17
CheckTime_3916ec59.ltl	UNREALIZABLE	1	0.019790379999903962	17
CheckTime_4b5e6eaa.ltl	UNREALIZABLE	1	0.02060122898546979	17
CheckTime_54e1f7d2.ltl	UNREALIZABLE	1	0.014644012990174815	17
CheckTimer_54e1f7d2.ltl	UNREALIZABLE	1	0.01809143999707885	17
CheckTimer_fa8592c8.ltl	UNREALIZABLE	1	0.01720098700025119	17
CheckWarnlightBroken1_70523fbe.ltl	REALIZABLE	0	0.031796800991287455	17
CheckWarnlight_1cf58fc1.ltl	UNREALIZABLE	1	0.01886706901132129	17
CheckWarnlight_4b5a2bad.ltl	UNREALIZABLE	1	0.016840010997839272	17
CheckWarnlight_54e1f7d2.ltl	UNREALIZABLE	1	0.0210962489945814	17
CheckWarnlight_6bea956e.ltl	UNREALIZABLE	1	0.02101849199971184	17
CheckWindows_54e1f7d2.ltl	UNREALIZABLE	1	0.021778605005238205	17
Cockpitboard.ltl	REALIZABLE	0	0.035089087003143504	17
Cockpitboard_efe2feaf.ltl	REALIZABLE	0	0.030459531000815332	17
CoffeMachine_974f4a68.ltl	REALIZABLE	0	0.037420892011141405	17
CoffeMachine_a50cadd7.ltl	UNREALIZABLE	1	0.02171127000474371	17
CoffeeMin_88f351a6.ltl	REALIZABLE	0	0.0171203019854147	17
Coffee_06e9cad4.ltl	REALIZABLE	0	0.04071799901430495	17
Coffee_235467da.ltl	REALIZABLE	0	0.020695215003797784	17
Coffee_2c5b09da.ltl	REALIZABLE	0	0.041208053997252136	17
Coffee_6479ef9a.ltl	REALIZABLE	0	0.035844168975017965	17
Coffee_d6376bf9.ltl	REALIZABLE	0	0.02423020001151599	17
Coffee_efe2feaf.ltl	REALIZABLE	0	0.024341703014215454	17
Coffee_f1477cc5.ltl	UNREALIZABLE	1	0.026865167979849502	17
Core_4b5a2bad.ltl	UNREALIZABLE	1	0.02733363999868743	17
Core_66f450a4.ltl	UNREALIZABLE	1	0.023214579006889835	17
