instance	result	exit_code	seconds	cap_s
01.ltl	REALIZABLE	0	0.022823605017038062	17
02.ltl	REALIZABLE	0	0.042884660011623055	17
03.ltl	REALIZABLE	0	3.372255875990959	17
05.ltl	REALIZABLE	0	13.95211202299106	17
06.ltl	TIMEOUT	124	17.037125725997612	17
07.ltl	TIMEOUT	124	17.026604342012433	17
08.ltl	TIMEOUT	124	17.037421265005833	17
09.ltl	REALIZABLE	0	8.523361005994957	17
10.ltl	REALIZABLE	0	3.3921691729919985	17
11.ltl	REALIZABLE	0	3.3823421240085736	17
12.ltl	REALIZABLE	0	5.756817882996984	17
13.ltl	REALIZABLE	0	5.782827134011313	17
ActionConverter.ltl	REALIZABLE	0	0.02022495400160551	17
AlarmMin_efe2feaf.ltl	REALIZABLE	0	0.02242406501318328	17
Alarm_06e9cad4.ltl	REALIZABLE	0	1.7420229399867821	17
Alarm_2d1010f8.ltl	REALIZABLE	0	0.028485254995757714	17
Alarm_68c86764.ltl	REALIZABLE	0	1.7586672510078643	17
Alarm_70523fbe.ltl	REALIZABLE	0	0.9972061299777124	17
Alarm_88c5c1c3.ltl	REALIZABLE	0	0.018231545021990314	17
Alarm_9cac58d3.ltl	REALIZABLE	0	0.025822247989708558	17
Alarm_a5f99bc6.ltl	TIMEOUT	124	17.14528913999675	17
Alarm_f2774e0b.ltl	REALIZABLE	0	0.9380537150136661	17
AllHeating_d6376bf9.ltl	REALIZABLE	0	0.021296913007972762	17
AllLights_06e9cad4.ltl	UNREALIZABLE	1	1.652028615004383	17
AllLights_2c5b09da.ltl	UNREALIZABLE	1	0.9397916999878362	17
AllLights_63831f8c.ltl	UNREALIZABLE	1	1.6591352870163973	17
AllLights_aeb1d897.ltl	UNREALIZABLE	1	2.902623419999145	17
AllLights_b209ff21.ltl	UNREALIZABLE	1	2.5246385030040983	17
AllLights_d6c5ac79.ltl	UNREALIZABLE	1	2.6351046019990463	17
AllShades_66f450a4.ltl	UNREALIZABLE	1	1.7192296019929927	17
Assumptions_a50cadd7.ltl	UNREALIZABLE	1	0.029887076991144568	17
Automata.ltl	REALIZABLE	0	0.044382647989550605	17
Automata16S.ltl	TIMEOUT	124	17.090984443988418	17
Automata32S.ltl	TIMEOUT	124	17.091338555997936	17
Button.ltl	REALIZABLE	0	0.018356891989242285	17
CheckAlarmBroken1_1a2942e3.ltl	REALIZABLE	0	0.025006635987665504	17
CheckAlarm_6bea956e.ltl	UNREALIZABLE	1	0.02604952300316654	17
CheckCoffeMachineBroken1_a5f99bc6.ltl	REALIZABLE	0	0.021227987977908924	17
CheckCoffeMachine_3461125b.ltl	UNREALIZABLE	1	0.02100247298949398	17
CheckCoffeMachine_f3987563.ltl	UNREALIZABLE	1	0.018914501008111984	17
CheckDoor_c2b9e44d.ltl	UNREALIZABLE	1	0.019911734998458996	17
CheckHeating_2418b67e.ltl	UNREALIZABLE	1	0.017576315003680065	17
CheckHeating_3461125b.ltl	UNREALIZABLE	1	0.01801708701532334	17
CheckLight_007df645.ltl	UNREALIZABLE	1	0.029683138011023402	17
CheckLight_aeb1d897.ltl	UNREALIZABLE	1	0.030264575994806364	17
CheckRoom_06e9cad4.ltl	UNREALIZABLE	1	0.01610559000982903	17
CheckRoom_2c5b09da.ltl	UNREALIZABLE	1	0.027290395984891802	17
CheckRoom_3916ec59.ltl	UNREALIZABLE	1	0.019871437980327755	17
CheckRoom_70523fbe.ltl	UNREALIZABLE	1	0.01786256901687011	17
CheckShades_1a2942e3.ltl	UNREALIZABLE	1	0.032739404996391386	17
CheckShades_3461125b.ltl	UNREALIZABLE	1	0.021879808977246284	17
CheckShades_4d4ca5c4.ltl	UNREALIZABLE	1	0.023635260004084557	17
CheckShades_aeb1d897.ltl	UNREALIZABLE	1	0.025286949996370822	17
CheckTime_3916ec59.ltl	UNREALIZABLE	1	0.01925430100527592	17
CheckTime_4b5e6eaa.ltl	UNREALIZABLE	1	0.017360205005388707	17
CheckTime_54e1f7d2.ltl	UNREALIZABLE	1	0.026969697995809838	17
CheckTimer_54e1f7d2.ltl	UNREALIZABLE	1	0.022442203015089035	17
CheckTimer_fa8592c8.ltl	UNREALIZABLE	1	0.03723120200447738	17
CheckWarnlightBroken1_70523fbe.ltl	REALIZABLE	0	0.017120068980148062	17
CheckWarnlight_1cf58fc1.ltl	UNREALIZABLE	1	0.03188938400126062	17
CheckWarnlight_4b5a2bad.ltl	UNREALIZABLE	1	0.033884111006045714	17
CheckWarnlight_54e1f7d2.ltl	UNREALIZABLE	1	0.016800860001239926	17
CheckWarnlight_6bea956e.ltl	UNREALIZABLE	1	0.017490611993707716	17
CheckWindows_54e1f7d2.ltl	UNREALIZABLE	1	0.01477815699763596	17
Cockpitboard.ltl	REALIZABLE	0	0.01697746099671349	17
Cockpitboard_efe2feaf.ltl	REALIZABLE	0	0.03407488198718056	17
CoffeMachine_974f4a68.ltl	REALIZABLE	0	0.02459194598486647	17
CoffeMachine_a50cadd7.ltl	UNREALIZABLE	1	0.018624190997797996	17
CoffeeMin_88f351a6.ltl	REALIZABLE	0	0.018034181994153187	17
Coffee_06e9cad4.ltl	REALIZABLE	0	0.03162981299101375	17
Coffee_235467da.ltl	REALIZABLE	0	0.04515973798697814	17
Coffee_2c5b09da.ltl	REALIZABLE	0	0.0332995789940469	17
Coffee_6479ef9a.ltl	REALIZABLE	0	0.0266456039971672	17
Coffee_d6376bf9.ltl	REALIZABLE	0	0.02773308102041483	17
Coffee_efe2feaf.ltl	REALIZABLE	0	0.0222549139871262	17
Coffee_f1477cc5.ltl	UNREALIZABLE	1	0.020400079985847697	17
Core_4b5a2bad.ltl	UNREALIZABLE	1	0.022450157994171605	17
Core_66f450a4.ltl	UNREALIZABLE	1	0.020264038001187146	17
Core_fa4d4ce3.ltl	UNREALIZABLE	1	0.047610873996745795	17
Core_solved_974f4a68.ltl	REALIZABLE	0	0.044576761982170865	17
Demo1_06e9cad4.ltl	TIMEOUT	124	17.085887917986838	17
Demo1_2c5b09da.ltl	TIMEOUT	124	17.093608156981645	17
Demo1_63831f8c.ltl	TIMEOUT	124	17.087919751997106	17
Demo1_c2b9e44d.ltl	TIMEOUT	124	17.09314740699483	17
Demo1_d65ed84e.ltl	TIMEOUT	124	17.093081842991523	17
DeviceBehaviorChec_fa8592c8.ltl	UNREALIZABLE	1	0.02496460999827832	17
Door_2d1010f8.ltl	REALIZABLE	0	0.03224863699870184	17
EnemeyModule.ltl	REALIZABLE	0	0.015960110002197325	17
EscalatorBidirectional.ltl	REALIZABLE	0	0.03622501398785971	17
EscalatorBidirectionalInit.ltl	REALIZABLE	0	0.024186997005017474	17
EscalatorCounting.ltl	REALIZABLE	0	0.023601814988069236	17
EscalatorCountingInit.ltl	REALIZABLE	0	0.02279538899892941	17
EscalatorNonCounting.ltl	REALIZABLE	0	0.02016765999724157	17
EscalatorNonReactive.ltl	REALIZABLE	0	0.029254741995828226	17
EscalatorSmart.ltl	REALIZABLE	0	0.02541350800311193	17
Example1_d6376bf9.ltl	REALIZABLE	0	0.03792116101249121	17
F-G-contradiction-10.ltl	UNREALIZABLE	1	0.02850793401012197	17
F-G-contradiction-11.ltl	UNREALIZABLE	1	0.0460899559839163	17
F-G-contradiction-110.ltl	TIMEOUT	124	17.14360561198555	17
F-G-contradiction-111.ltl	TIMEOUT	124	17.13604824000504	17
F-G-contradiction-112.ltl	TIMEOUT	124	17.085461479990045	17
F-G-contradiction-113.ltl	TIMEOUT	124	17.087401178025175	17
F-G-contradiction-114.ltl	TIMEOUT	124	17.08918384599383	17
F-G-contradiction-12.ltl	UNREALIZABLE	1	0.06624961501802318	17
F-G-contradiction-13.ltl	UNREALIZABLE	1	0.14238719799323007	17
F-G-contradiction-14.ltl	UNREALIZABLE	1	0.28602706699166447	17
F-G-contradiction-15.ltl	UNREALIZABLE	1	0.33730932700564153	17
F-G-contradiction-16.ltl	UNREALIZABLE	1	9.013069217005977	17
F-G-contradiction-17.ltl	UNREALIZABLE	1	10.495641381014138	17
F-G-contradiction-18.ltl	UNREALIZABLE	1	12.655332074005855	17
F-G-contradiction-19.ltl	UNREALIZABLE	1	12.11861684298492	17
F-G-contradiction-2-unreal.ltl	UNREALIZABLE	1	0.04250946099637076	17
FelixSpecFixed2.2.core_fa8592c8.ltl	UNREALIZABLE	1	0.03116095601581037	17
FelixSpecFixed2_fa4d4ce3.ltl	TIMEOUT	124	17.091029064002214	17
FelixSpecFixed3.core_b209ff21.ltl	UNREALIZABLE	1	0.06839862201013602	17
FelixSpecFixed3_b0840146.ltl	TIMEOUT	124	17.09163731901208	17
FelixSpecFixed4GuaranteesOnly_88f351a6.ltl	UNREALIZABLE	1	0.02340788400033489	17
FelixSpecFixed4_3916ec59.ltl	TIMEOUT	124	17.089523625007132	17
FelixSpecFixed5_f82794da.ltl	TIMEOUT	124	17.09558347798884	17
FelixSpecFixed_2418b67e.ltl	TIMEOUT	124	17.07433256600052	17
Full_f1477cc5.ltl	TIMEOUT	124	17.09408345501288	17
GF-G-contradiction0.ltl	UNREALIZABLE	1	0.037525369989452884	17
GF-G-contradiction1.ltl	UNREALIZABLE	1	0.06936348200542852	17
GF-G-contradiction2.ltl	UNREALIZABLE	1	0.2479228879965376	17
GF-G-contradiction3.ltl	UNREALIZABLE	1	1.7494492559926584	17
GF-G-contradiction4.ltl	UNREALIZABLE	1	1.7836429349845275	17
GF-G-contradiction5.ltl	UNREALIZABLE	1	2.467573589005042	17
GF-G-contradiction6.ltl	UNREALIZABLE	1	16.630732041987358	17
GF-G-contradiction7.ltl	UNREALIZABLE	1	16.933660382026574	17
Gamelogic.ltl	REALIZABLE	0	0.024049764004303142	17
GamemodeChooser.ltl	REALIZABLE	0	0.041802019986789674	17
Gamemodule.ltl	REALIZABLE	0	0.02184283098904416	17
HeatingMin_d6c5ac79.ltl	REALIZABLE	0	0.020744403009302914	17
Heating_235467da.ltl	REALIZABLE	0	0.03167471897904761	17
Heating_974f4a68.ltl	REALIZABLE	0	0.030978584982221946	17
Heating_b02056d6.ltl	REALIZABLE	0	0.03283634301624261	17
Heating_b209ff21.ltl	REALIZABLE	0	0.02941518198349513	17
Increment.ltl	REALIZABLE	0	0.03638970499741845	17
IntendDemo_42dc4fff.ltl	UNREALIZABLE	1	0.05902372702257708	17
KitchenTimerV0.ltl	REALIZABLE	0	0.020308559003751725	17
KitchenTimerV1.ltl	REALIZABLE	0	0.018798292992869392	17
KitchenTimerV10.ltl	REALIZABLE	0	0.08331906198873185	17
KitchenTimerV2.ltl	REALIZABLE	0	0.040584410016890615	17
KitchenTimerV3.ltl	REALIZABLE	0	0.029997036996064708	17
KitchenTimerV4.ltl	REALIZABLE	0	0.056641928997123614	17
KitchenTimerV5.ltl	REALIZABLE	0	0.056251697009429336	17
KitchenTimerV6.ltl	REALIZABLE	0	0.09875230898614973	17
KitchenTimerV7.ltl	REALIZABLE	0	0.07934784097597003	17
KitchenTimerV8.ltl	REALIZABLE	0	0.09493286602082662	17
KitchenTimerV9.ltl	REALIZABLE	0	0.13668025500373915	17
LampController_974f4a68.ltl	REALIZABLE	0	0.048009980004280806	17
LedMatrix.ltl	TIMEOUT	124	17.093959275982343	17
Light_a50cadd7.ltl	UNREALIZABLE	1	0.02120842001750134	17
Light_aeb1d897.ltl	UNREALIZABLE	1	0.029258739989018068	17
Light_d65ed84e.ltl	REALIZABLE	0	0.02122703500208445	17
Lights2Min_9cbf2546.ltl	REALIZABLE	0	0.027169414999661967	17
Lights2_06e9cad4.ltl	REALIZABLE	0	0.1965316440036986	17
Lights2_0f5381e9.ltl	REALIZABLE	0	0.1837975199741777	17
Lights2_2c5b09da.ltl	REALIZABLE	0	0.04763687402009964	17
Lights2_9cac58d3.ltl	REALIZABLE	0	0.20207679600571282	17
Lights2_b02056d6.ltl	REALIZABLE	0	0.1879454620066099	17
Lights2_f1477cc5.ltl	UNREALIZABLE	1	0.05195076699601486	17
Lights2_f3987563.ltl	REALIZABLE	0	0.18811793901841156	17
Lights3Min_6479ef9a.ltl	REALIZABLE	0	0.03817766299471259	17
Lights3_06e9cad4.ltl	REALIZABLE	0	0.03272964502684772	17
Lights3_235467da.ltl	REALIZABLE	0	0.04205253001418896	17
Lights3_2c5b09da.ltl	REALIZABLE	0	0.04080952701042406	17
Lights3_3916ec59.ltl	REALIZABLE	0	0.033007735008141026	17
Lights3_6bea956e.ltl	REALIZABLE	0	0.03869022001163103	17
Lights3_f1477cc5.ltl	REALIZABLE	0	0.05391826500999741	17
LightsMin_6bea956e.ltl	REALIZABLE	0	0.01783277399954386	17
LightsTotal_06e9cad4.ltl	REALIZABLE	0	0.39224243399803527	17
LightsTotal_2c5b09da.ltl	UNREALIZABLE	1	0.047572329989634454	17
LightsTotal_9cbf2546.ltl	REALIZABLE	0	0.4323226819979027	17
LightsTotal_d65ed84e.ltl	REALIZABLE	0	0.39507242300896905	17
Lights_06e9cad4.ltl	REALIZABLE	0	0.04182380301062949	17
Lights_2c5b09da.ltl	REALIZABLE	0	0.02462154597742483	17
Lights_3461125b.ltl	REALIZABLE	0	0.03985324397217482	17
Lights_9cac58d3.ltl	REALIZABLE	0	0.043233638018136844	17
Lights_b0840146.ltl	REALIZABLE	0	0.047486337018199265	17
Lights_f3987563.ltl	REALIZABLE	0	0.038786861987318844	17
ModdifiedLedMatrix4X.ltl	UNREALIZABLE	1	0.5676496690139174	17
ModdifiedLedMatrix5X.ltl	REALIZABLE	0	0.1303427550010383	17
Morning2Min_6cbc6174.ltl	REALIZABLE	0	0.02700077398912981	17
Morning2_06e9cad4.ltl	TIMEOUT	124	17.095525623997673	17
Morning2_1cf58fc1.ltl	UNREALIZABLE	1	0.07922033898648806	17
Morning2_2c5b09da.ltl	TIMEOUT	124	17.090542541001923	17
Morning2_407db2cc.ltl	TIMEOUT	124	17.09088474899181	17
Morning2_4d4ca5c4.ltl	REALIZABLE	0	0.024893218011129647	17
Morning2_63831f8c.ltl	TIMEOUT	124	17.084580479975557	17
Morning2_68c86764.ltl	TIMEOUT	124	17.08608971198555	17
Morning2_9cac58d3.ltl	REALIZABLE	0	0.0320890829898417	17
Morning2_d65ed84e.ltl	TIMEOUT	124	17.09340375699685	17
Morning2s_06cf2373.ltl	TIMEOUT	124	17.052556535985786	17
Morning2s_06e9cad4.ltl	TIMEOUT	124	17.042967856978066	17
Morning2s_2c5b09da.ltl	TIMEOUT	124	17.09191367798485	17
Morning2s_42dc4fff.ltl	TIMEOUT	124	17.053037895995658	17
Morning2s_9cbf2546.ltl	TIMEOUT	124	17.053817979001906	17
Morning2s_d6c5ac79.ltl	TIMEOUT	124	17.053469239006517	17
MorningMin_d6c5ac79.ltl	REALIZABLE	0	0.033054478000849485	17
Morning_14a3b3a2.ltl	UNREALIZABLE	1	3.8035585540055763	17
Morning_4b5e6eaa.ltl	UNREALIZABLE	1	4.16423550399486	17
Morning_88c5c1c3.ltl	TIMEOUT	124	17.140022147999844	17
Morning_9cac58d3.ltl	TIMEOUT	124	17.144928165973397	17
Morning_c92eb242.ltl	UNREALIZABLE	1	3.629742989985971	17
Morning_f1477cc5.ltl	UNREALIZABLE	1	3.753216846002033	17
Morning_f2774e0b.ltl	UNREALIZABLE	1	3.807127014006255	17
