instance,result,seconds,exit
AllHeating_d6376bf9.ltl,REALIZABLE,0.026,0
CheckAlarm_6bea956e.ltl,UNREALIZABLE,0.018,1
CheckCoffeMachineBroken1_a5f99bc6.ltl,REALIZABLE,0.011,0
Coffee_06e9cad4.ltl,REALIZABLE,0.028,0
GamemodeChooser.ltl,REALIZABLE,0.018,0
LightsMin_6bea956e.ltl,REALIZABLE,0.011,0
Lights_06e9cad4.ltl,REALIZABLE,0.026,0
ModdifiedLedMatrix4X.ltl,UNREALIZABLE,0.554,1
Shades2Min_63831f8c.ltl,REALIZABLE,0.017,0
SingleContoller_d65ed84e.ltl,UNREALIZABLE,0.023,1
TorcsAccelerating.ltl,REALIZABLE,0.019,0
TorcsSimple.ltl,REALIZABLE,0.011,0
amba_decomposed_decode.ltl,REALIZABLE,0.016,0
amba_decomposed_encode_pb_15_pe_.ltl,REALIZABLE,0.317,0
arbiter_with_buffer_pb_2_pe_.ltl,REALIZABLE,0.017,0
batch-arbiter-real.ltl,REALIZABLE,0.035,0
box-limited-real.ltl,REALIZABLE,0.043,0
chain-simple-30-real.ltl,REALIZABLE,0.426,0
lift_wrong_physics_unreal_pb_3_pe_.ltl,UNREALIZABLE,0.02,1
lift_wrong_physics_unreal_pb_4_pe_.ltl,UNREALIZABLE,0.021,1
load_balancer_pb_2_pe_.ltl,REALIZABLE,0.012,0
load_balancer_unreal1_pb_2_10_pe_.ltl,UNREALIZABLE,0.028,1
load_balancer_unreal1_pb_2_2_pe_.ltl,UNREALIZABLE,0.013,1
load_balancer_unreal1_pb_3_11_pe_.ltl,UNREALIZABLE,0.273,1
load_balancer_unreal1_pb_4_1_pe_.ltl,UNREALIZABLE,0.028,1
load_balancer_unreal1_pb_5_2_pe_.ltl,UNREALIZABLE,0.06,1
load_balancer_unreal1_pb_6_2_pe_.ltl,UNREALIZABLE,0.253,1
load_balancer_unreal1_pb_6_3_pe_.ltl,UNREALIZABLE,0.633,1
load_balancer_unreal2_pb_2_pe_.ltl,REALIZABLE,0.026,0
ltl2dba_C2_unreal_pb_2_pe_.ltl,UNREALIZABLE,0.016,1
ltl2dba_Q_pb_50_pe_.ltl,REALIZABLE,0.023,0
ltl2dpa22.ltl,REALIZABLE,0.087,0
narylatch_pb_32_pe_.ltl,REALIZABLE,0.027,0
patrolling-alarm5.ltl,UNREALIZABLE,0.144,1
shift_pb_16_pe_.ltl,REALIZABLE,0.021,0
simple_arbiter_unreal1_pb_4_4_pe_.ltl,UNREALIZABLE,0.011,1
