instance,result,seconds,exit
AllHeating_d6376bf9.ltl,REALIZABLE,0.01,0
CheckAlarmBroken1_1a2942e3.ltl,REALIZABLE,0.005,0
CheckAlarm_6bea956e.ltl,UNREALIZABLE,0.005,1
CheckDoor_c2b9e44d.ltl,UNREALIZABLE,0.005,1
CheckHeating_3461125b.ltl,UNREALIZABLE,0.005,1
CheckLight_aeb1d897.ltl,UNREALIZABLE,0.006,1
CheckWarnlightBroken1_70523fbe.ltl,REALIZABLE,0.005,0
CheckWarnlight_4b5a2bad.ltl,UNREALIZABLE,0.005,1
CoffeeMin_88f351a6.ltl,REALIZABLE,0.005,0
EscalatorCountingInit.ltl,REALIZABLE,0.006,0
EscalatorNonReactive.ltl,REALIZABLE,0.005,0
KitchenTimerV8.ltl,REALIZABLE,0.057,0
Light_aeb1d897.ltl,UNREALIZABLE,0.015,1
Lights2_f1477cc5.ltl,UNREALIZABLE,0.026,1
Lights3Min_6479ef9a.ltl,REALIZABLE,0.008,0
ModdifiedLedMatrix4X.ltl,UNREALIZABLE,0.485,1
ModdifiedLedMatrix5X.ltl,REALIZABLE,0.259,0
Morning2_4d4ca5c4.ltl,REALIZABLE,0.008,0
OneCounterInRangeA0.ltl,UNREALIZABLE,0.006,1
SPI.ltl,REALIZABLE,0.321,0
SPIReadManag.ltl,REALIZABLE,0.263,0
SPIWriteManag.ltl,REALIZABLE,0.06,0
SPIWriteSdi.ltl,REALIZABLE,0.007,0
SensorRegister.ltl,REALIZABLE,0.005,0
TwoCountersDisButA0.ltl,UNREALIZABLE,0.015,1
TwoCountersDisButAC.ltl,UNREALIZABLE,0.59,1
TwoCountersInRangeA4.ltl,UNREALIZABLE,0.037,1
TwoCountersRefined.ltl,UNREALIZABLE,0.011,1
abcg_arbiter2.ltl,REALIZABLE,0.075,0
button.ltl,REALIZABLE,0.006,0
jarvis_gideon_a02758ea.ltl,UNREALIZABLE,0.005,1
jarvis_philippe_484face8.ltl,UNREALIZABLE,0.007,1
lift_gr12.ltl,REALIZABLE,0.014,0
lilydemo01.ltl,UNREALIZABLE,0.006,1
ltl2dba_Q50.ltl,REALIZABLE,0.005,0
ltl2dba_R3.ltl,UNREALIZABLE,0.008,1
ltl2dba_U15.ltl,REALIZABLE,0.005,0
prioritized_arbiter2.ltl,REALIZABLE,0.006,0
prioritized_arbiter_unreal13_14.ltl,UNREALIZABLE,0.006,1
round_robin_arbiter2.ltl,REALIZABLE,0.006,0
03.ltl,REALIZABLE,2.805,0
05.ltl,REALIZABLE,11.465,0
09.ltl,REALIZABLE,7.518,0
10.ltl,REALIZABLE,3.152,0
11.ltl,REALIZABLE,3.141,0
12.ltl,REALIZABLE,5.534,0
13.ltl,REALIZABLE,5.758,0
Alarm_06e9cad4.ltl,REALIZABLE,2.012,0
Alarm_68c86764.ltl,REALIZABLE,1.9,0
Alarm_70523fbe.ltl,REALIZABLE,0.96,0
Alarm_f2774e0b.ltl,REALIZABLE,1.074,0
Morning2_1cf58fc1.ltl,UNREALIZABLE,8.303,1
Morning_14a3b3a2.ltl,UNREALIZABLE,11.818,1
Morning_4b5e6eaa.ltl,UNREALIZABLE,11.825,1
Morning_c92eb242.ltl,UNREALIZABLE,11.642,1
Morning_f1477cc5.ltl,UNREALIZABLE,11.23,1
Morning_f2774e0b.ltl,UNREALIZABLE,11.657,1
OneCounter.ltl,REALIZABLE,2.698,0
OneCounterGuiA8.ltl,UNREALIZABLE,3.189,1
OneCounterGuiA9.ltl,REALIZABLE,2.73,0
TwoCounters3.ltl,REALIZABLE,1.2,0
amba_case_study2.ltl,REALIZABLE,1.883,0
amba_decomposed_arbiter6.ltl,REALIZABLE,1.694,0
amba_decomposed_lock11.ltl,REALIZABLE,1.616,0
amba_decomposed_lock12.ltl,REALIZABLE,6.64,0
arbiter5.ltl,REALIZABLE,0.531,0
arbiter_on_inpchange4.ltl,REALIZABLE,2.353,0
arbiter_with_cancel5.ltl,REALIZABLE,1.375,0
collector_v19.ltl,REALIZABLE,1.045,0
collector_v213.ltl,REALIZABLE,2.421,0
collector_v215.ltl,REALIZABLE,15.573,0
collector_v39.ltl,REALIZABLE,5.697,0
detector_unreal13.ltl,UNREALIZABLE,1.247,1
detector_unreal14.ltl,UNREALIZABLE,3.062,1
detector_unreal15.ltl,UNREALIZABLE,7.574,1
full_arbiter_unreal12_15.ltl,UNREALIZABLE,2.244,1
full_arbiter_unreal12_16.ltl,UNREALIZABLE,4.354,1
full_arbiter_unreal13_6.ltl,UNREALIZABLE,1.548,1
full_arbiter_unreal13_7.ltl,UNREALIZABLE,10.095,1
full_arbiter_unreal14_4.ltl,UNREALIZABLE,2.745,1
full_arbiter_unreal24.ltl,UNREALIZABLE,4.678,1
generalized_buffer4.ltl,REALIZABLE,6.091,0
lift_wrong_physics_unreal10.ltl,UNREALIZABLE,1.115,1
load_balancer7.ltl,REALIZABLE,5.906,0
load_balancer_unreal12_16.ltl,UNREALIZABLE,1.477,1
load_balancer_unreal14_6.ltl,UNREALIZABLE,1.028,1
load_balancer_unreal14_7.ltl,UNREALIZABLE,7.506,1
load_balancer_unreal15_5.ltl,UNREALIZABLE,13.373,1
load_balancer_unreal25.ltl,UNREALIZABLE,11.252,1
ltl2dba_R7.ltl,UNREALIZABLE,6.778,1
ltl2dba_theta12.ltl,UNREALIZABLE,3.284,1
ltl2dpa19.ltl,REALIZABLE,1.547,0
prioritized_arbiter6.ltl,REALIZABLE,1.87,0
round_robin_arbiter_unreal12_15.ltl,UNREALIZABLE,1.142,1
round_robin_arbiter_unreal12_16.ltl,UNREALIZABLE,2.455,1
round_robin_arbiter_unreal13_6.ltl,UNREALIZABLE,0.951,1
round_robin_arbiter_unreal13_7.ltl,UNREALIZABLE,7.492,1
round_robin_arbiter_unreal14_4.ltl,UNREALIZABLE,1.747,1
rw_arbiter3.ltl,REALIZABLE,1.355,0
Automata16S.ltl,TIMEOUT,17.047,124
Automata32S.ltl,TIMEOUT,17.049,124
FelixSpecFixed2_fa4d4ce3.ltl,TIMEOUT,17.052,124
FelixSpecFixed3_b0840146.ltl,TIMEOUT,17.051,124
FelixSpecFixed4_3916ec59.ltl,TIMEOUT,17.052,124
FelixSpecFixed4_dd3a27e1.ltl,TIMEOUT,17.052,124
LedMatrix.ltl,TIMEOUT,17.048,124
abcg_arbiter3.ltl,TIMEOUT,17.036,124
abcg_arbiter4.ltl,TIMEOUT,17.039,124
amba_decomposed_lock13.ltl,TIMEOUT,17.133,124
amba_decomposed_lock14.ltl,TIMEOUT,17.344,124
amba_decomposed_lock15.ltl,TIMEOUT,17.115,124
amba_decomposed_lock16.ltl,TIMEOUT,17.102,124
arbiter6.ltl,TIMEOUT,17.028,124
arbiter7.ltl,TIMEOUT,17.034,124
arbiter8.ltl,TIMEOUT,17.046,124
arbiter_with_buffer5.ltl,TIMEOUT,17.009,124
arbiter_with_buffer6.ltl,TIMEOUT,17.051,124
arbiter_with_buffer7.ltl,TIMEOUT,17.249,124
arbiter_with_cancel6.ltl,TIMEOUT,17.025,124
detector_unreal16.ltl,TIMEOUT,17.068,124
finding_nemo_1.ltl,TIMEOUT,17.02,124
finding_nemo_4.ltl,TIMEOUT,17.018,124
finding_nemo_5.ltl,TIMEOUT,17.04,124
full_arbiter_enc10.ltl,TIMEOUT,17.04,124
full_arbiter_enc8.ltl,TIMEOUT,17.027,124
lift3.ltl,TIMEOUT,17.021,124
lift4.ltl,TIMEOUT,17.023,124
lift6.ltl,TIMEOUT,17.079,124
lift7.ltl,TIMEOUT,17.027,124
lift_gr1+3.ltl,TIMEOUT,17.021,124
lift_gr13.ltl,TIMEOUT,17.02,124
lift_unary_enc3.ltl,TIMEOUT,17.022,124
lift_unary_enc4.ltl,TIMEOUT,17.039,124
ltl2dba_theta14.ltl,TIMEOUT,17.067,124
ltl2dba_theta16.ltl,TIMEOUT,17.049,124
prioritized_arbiter10.ltl,TIMEOUT,17.02,124
prioritized_arbiter12.ltl,TIMEOUT,17.021,124
prioritized_arbiter8.ltl,TIMEOUT,17.019,124
prioritized_arbiter9.ltl,TIMEOUT,17.019,124
prioritized_arbiter_enc10.ltl,TIMEOUT,17.025,124
prioritized_arbiter_enc8.ltl,TIMEOUT,17.054,124
prioritized_arbiter_unreal2100.ltl,TIMEOUT,17.048,124
prioritized_arbiter_unreal230.ltl,TIMEOUT,17.053,124
prioritized_arbiter_unreal260.ltl,TIMEOUT,17.049,124
robot_grid2_2.ltl,TIMEOUT,17.023,124
round_robin_arbiter4.ltl,TIMEOUT,17.022,124
round_robin_arbiter5.ltl,TIMEOUT,17.031,124
round_robin_arbiter6.ltl,TIMEOUT,17.106,124
simple_arbiter_enc10.ltl,TIMEOUT,17.025,124
simple_arbiter_enc8.ltl,TIMEOUT,17.019,124
simple_arbiter_unreal225.ltl,TIMEOUT,17.061,124
simple_arbiter_unreal250.ltl,TIMEOUT,17.054,124
simple_arbiter_unreal275.ltl,TIMEOUT,17.053,124
simple_arbiter_with_hints10.ltl,TIMEOUT,17.166,124
simple_arbiter_with_hints6.ltl,TIMEOUT,17.02,124
simple_arbiter_with_hints8.ltl,TIMEOUT,17.028,124
tmp_13cfc6f2.ltl,TIMEOUT,17.024,124
workstation_resupply_3.ltl,TIMEOUT,17.023,124
workstation_resupply_4.ltl,TIMEOUT,17.08,124
07.ltl,REALIZABLE,15.674,0
Alarm_a5f99bc6.ltl,TIMEOUT,17.028,124
Demo1_c2b9e44d.ltl,TIMEOUT,17.046,124
FelixSpecFixed5_f82794da.ltl,TIMEOUT,17.044,124
Morning_88c5c1c3.ltl,TIMEOUT,17.056,124
amba_case_study3.ltl,TIMEOUT,17.096,124
amba_decomposed_arbiter11.ltl,TIMEOUT,17.052,124
amba_gr_4.ltl,TIMEOUT,17.036,124
arbiter9.ltl,TIMEOUT,17.045,124
collector_v315.ltl,TIMEOUT,17.036,124
detector_unreal80.ltl,TIMEOUT,17.054,124
full_arbiter_enc12.ltl,TIMEOUT,17.047,124
lift_gr1+7.ltl,TIMEOUT,17.065,124
load_balancer11.ltl,TIMEOUT,17.043,124
simple_arbiter_enc15.ltl,TIMEOUT,17.033,124
